src_ip,dst_ip,src_port,dst_port,proto,time_bucket,start_time,end_time,duration,packet_count,byte_count,pps,bps,label
192.168.0.102,192.168.0.106,81,34614,6,156,2025-11-21T04:12:59.308190+09:00,2025-11-21T04:13:02.167396+09:00,2.859205961227417,192,237800,67.15151080532061,83169.94411200647,0
192.168.0.106,192.168.0.102,34614,81,6,157,2025-11-21T04:13:02.267083+09:00,2025-11-21T04:13:03.115333+09:00,0.848250150680542,35,2100,41.26141324221384,2475.6847945328304,0
192.168.0.102,192.168.0.106,81,34614,6,157,2025-11-21T04:13:02.279428+09:00,2025-11-21T04:13:03.114451+09:00,0.8350229263305664,106,129524,126.94262236105004,155114.30394993062,0
192.168.0.106,192.168.0.102,37920,80,6,157,2025-11-21T04:13:03.115230+09:00,2025-11-21T04:13:03.306497+09:00,0.1912670135498047,18,2022,94.10927512240848,10571.608572083886,0
192.168.0.102,192.168.0.106,80,37920,6,157,2025-11-21T04:13:03.123471+09:00,2025-11-21T04:13:03.305697+09:00,0.18222594261169434,17,10781,93.2907782303277,59162.816476539,0
192.168.0.106,192.168.0.102,38080,80,6,212,2025-11-21T04:15:47.527926+09:00,2025-11-21T04:15:47.893941+09:00,0.3660149574279785,13,1393,35.51767417198527,3805.8553939673443,0
192.168.0.102,192.168.0.106,80,38080,6,212,2025-11-21T04:15:47.534914+09:00,2025-11-21T04:15:47.892996+09:00,0.3580820560455322,12,10419,33.51187192265822,29096.682796848003,0
192.168.0.106,192.168.0.102,38088,80,6,212,2025-11-21T04:15:47.835184+09:00,2025-11-21T04:15:47.845694+09:00,0.010509967803955078,2,134,190.29554012975817,12749.801188693798,0
192.168.0.102,192.168.0.106,80,38088,6,212,2025-11-21T04:15:47.844659+09:00,2025-11-21T04:15:47.844659+09:00,1e-06,1,62,1000000.0,62000000.0,0
192.168.0.106,192.168.0.102,53496,81,6,212,2025-11-21T04:15:50.087907+09:00,2025-11-21T04:15:50.202205+09:00,0.11429786682128906,9,928,78.74162703379224,8119.136654151022,0
192.168.0.102,192.168.0.106,81,53496,6,212,2025-11-21T04:15:50.099180+09:00,2025-11-21T04:15:50.219331+09:00,0.12015104293823242,19,21312,158.13429110030756,177376.7374699871,0
192.168.0.106,192.168.0.102,53496,81,6,213,2025-11-21T04:15:50.306501+09:00,2025-11-21T04:15:53.254922+09:00,2.948421001434326,129,7752,43.75223210567454,2629.20390142007,0
192.168.0.102,192.168.0.106,81,53496,6,213,2025-11-21T04:15:50.327901+09:00,2025-11-21T04:15:53.257592+09:00,2.9296910762786865,278,338960,94.89055083347473,115698.20543350573,0
192.168.0.106,192.168.0.102,53496,81,6,214,2025-11-21T04:15:53.260609+09:00,2025-11-21T04:15:56.004762+09:00,2.7441530227661133,166,9966,60.49225339214924,3631.721670519032,0
192.168.0.102,192.168.0.106,81,53496,6,214,2025-11-21T04:15:53.267164+09:00,2025-11-21T04:15:56.001157+09:00,2.7339930534362793,316,386788,115.58185914292227,141473.658652445,0
192.168.0.102,192.168.0.106,81,53496,6,215,2025-11-21T04:15:57.048140+09:00,2025-11-21T04:15:59.242142+09:00,2.1940019130706787,227,280010,103.46390249145024,127625.23055784575,0
192.168.0.106,192.168.0.102,53496,81,6,215,2025-11-21T04:15:57.050641+09:00,2025-11-21T04:15:59.251754+09:00,2.201112985610962,100,6012,45.431561511706334,2731.345478083785,0
192.168.0.106,192.168.0.102,38080,80,6,215,2025-11-21T04:15:57.900965+09:00,2025-11-21T04:15:57.900965+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,215,2025-11-21T04:15:57.909884+09:00,2025-11-21T04:15:57.909884+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,216,2025-11-21T04:15:59.269087+09:00,2025-11-21T04:16:02.252534+09:00,2.9834468364715576,406,494045,136.08420804982913,165595.37577827054,0
192.168.0.106,192.168.0.102,53496,81,6,216,2025-11-21T04:15:59.271183+09:00,2025-11-21T04:16:02.254067+09:00,2.982883930206299,153,9186,51.29264281812615,3079.570045276515,0
192.168.0.102,192.168.0.106,81,53496,6,217,2025-11-21T04:16:02.265277+09:00,2025-11-21T04:16:05.250853+09:00,2.9855761528015137,465,569202,155.74883245355088,190650.63855962595,0
192.168.0.106,192.168.0.102,53496,81,6,217,2025-11-21T04:16:02.267058+09:00,2025-11-21T04:16:05.254850+09:00,2.9877920150756836,163,9786,54.55533691018016,3275.328386521614,0
192.168.0.102,192.168.0.106,81,53496,6,218,2025-11-21T04:16:05.262828+09:00,2025-11-21T04:16:08.249189+09:00,2.986360788345337,643,788691,215.31222969086372,264097.694785563,0
192.168.0.106,192.168.0.102,53496,81,6,218,2025-11-21T04:16:05.264784+09:00,2025-11-21T04:16:08.206269+09:00,2.9414849281311035,220,13200,74.79215613040003,4487.529367824001,0
192.168.0.106,192.168.0.102,38080,80,6,218,2025-11-21T04:16:08.051440+09:00,2025-11-21T04:16:08.051440+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,218,2025-11-21T04:16:08.064406+09:00,2025-11-21T04:16:08.064406+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.0.102,53496,81,6,219,2025-11-21T04:16:08.260067+09:00,2025-11-21T04:16:11.241266+09:00,2.981199026107788,225,13500,75.47298856251032,4528.379313750619,0
192.168.0.102,192.168.0.106,81,53496,6,219,2025-11-21T04:16:08.266736+09:00,2025-11-21T04:16:11.257463+09:00,2.990726947784424,634,777308,211.98859376636736,259906.04076237773,0
192.168.0.106,192.168.0.102,53496,81,6,220,2025-11-21T04:16:11.259303+09:00,2025-11-21T04:16:14.226874+09:00,2.9675710201263428,196,11760,66.04728199281828,3962.8369195690975,0
192.168.0.102,192.168.0.106,81,53496,6,220,2025-11-21T04:16:11.268305+09:00,2025-11-21T04:16:14.238256+09:00,2.9699509143829346,527,647490,177.44401008374732,218013.70415393842,0
192.168.0.106,192.168.0.102,53496,81,6,221,2025-11-21T04:16:14.280238+09:00,2025-11-21T04:16:16.141855+09:00,1.861617088317871,43,2586,23.098197942979855,1389.114880942928,0
192.168.0.102,192.168.0.106,81,53496,6,221,2025-11-21T04:16:14.281610+09:00,2025-11-21T04:16:16.140523+09:00,1.8589129447937012,118,144580,63.47795916451344,77776.63844072334,0
192.168.0.102,192.168.0.106,81,53496,6,222,2025-11-21T04:16:17.565808+09:00,2025-11-21T04:16:19.466443+09:00,1.900635004043579,225,277803,118.38148804021556,146163.25565349334,0
192.168.0.106,192.168.0.102,53496,81,6,222,2025-11-21T04:16:17.645230+09:00,2025-11-21T04:16:19.468396+09:00,1.8231658935546875,96,5766,52.65565812709758,3162.630466258798,0
192.168.0.106,192.168.0.102,38080,80,6,222,2025-11-21T04:16:18.350576+09:00,2025-11-21T04:16:18.350576+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,222,2025-11-21T04:16:18.355861+09:00,2025-11-21T04:16:18.355861+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,223,2025-11-21T04:16:20.568129+09:00,2025-11-21T04:16:23.236204+09:00,2.6680748462677,627,773770,235.00090369544685,290010.6048683029,0
192.168.0.106,192.168.0.102,53496,81,6,223,2025-11-21T04:16:20.569784+09:00,2025-11-21T04:16:23.242282+09:00,2.6724979877471924,219,13146,81.94580538659568,4918.993413754278,0
192.168.0.102,192.168.0.106,81,53496,6,224,2025-11-21T04:16:23.270248+09:00,2025-11-21T04:16:25.707364+09:00,2.4371161460876465,313,384010,128.43048145344466,157567.37758126928,0
192.168.0.106,192.168.0.102,53496,81,6,224,2025-11-21T04:16:23.272740+09:00,2025-11-21T04:16:25.708911+09:00,2.436171054840088,111,6666,45.56330302811439,2736.2610629316264,0
192.168.0.102,192.168.0.106,81,53496,6,225,2025-11-21T04:16:27.076636+09:00,2025-11-21T04:16:29.258729+09:00,2.1820929050445557,488,603966,223.6385072660486,276782.89893329167,0
192.168.0.106,192.168.0.102,53496,81,6,225,2025-11-21T04:16:27.078524+09:00,2025-11-21T04:16:29.232339+09:00,2.1538147926330566,151,9066,70.10816367149249,4209.275575137423,0
192.168.0.106,192.168.0.102,38080,80,6,225,2025-11-21T04:16:28.530792+09:00,2025-11-21T04:16:28.530792+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,225,2025-11-21T04:16:28.561306+09:00,2025-11-21T04:16:28.561306+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.0.102,53496,81,6,226,2025-11-21T04:16:29.259777+09:00,2025-11-21T04:16:32.219438+09:00,2.9596610069274902,218,13080,73.6570842031372,4419.425052188232,0
192.168.0.102,192.168.0.106,81,53496,6,226,2025-11-21T04:16:29.270738+09:00,2025-11-21T04:16:32.216077+09:00,2.9453392028808594,627,776963,212.87870659743584,263794.0646157313,0
192.168.0.102,192.168.0.106,81,53496,6,227,2025-11-21T04:16:32.259837+09:00,2025-11-21T04:16:35.243176+09:00,2.9833390712738037,415,515127,139.1058777046105,172667.93605865756,0
192.168.0.106,192.168.0.102,53496,81,6,227,2025-11-21T04:16:32.265183+09:00,2025-11-21T04:16:35.244759+09:00,2.9795761108398438,142,8526,47.65778577811691,2861.480855945245,0
192.168.0.102,192.168.0.106,81,53496,6,228,2025-11-21T04:16:35.283655+09:00,2025-11-21T04:16:38.256331+09:00,2.9726760387420654,537,656711,180.64531519796552,220915.76459771162,0
192.168.0.106,192.168.0.102,53496,81,6,228,2025-11-21T04:16:35.288823+09:00,2025-11-21T04:16:38.242367+09:00,2.9535441398620605,187,11244,63.3137651393737,3806.9517391824484,0
192.168.0.106,192.168.0.102,53496,81,6,229,2025-11-21T04:16:38.260037+09:00,2025-11-21T04:16:41.247269+09:00,2.987231969833374,143,8586,47.87040358569022,2874.23276354361,0
192.168.0.102,192.168.0.106,81,53496,6,229,2025-11-21T04:16:38.279333+09:00,2025-11-21T04:16:41.258633+09:00,2.979299783706665,395,487842,132.58148849612067,163743.84433145443,0
192.168.0.106,192.168.0.102,38080,80,6,229,2025-11-21T04:16:38.769557+09:00,2025-11-21T04:16:38.769557+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,229,2025-11-21T04:16:38.789664+09:00,2025-11-21T04:16:38.789664+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,230,2025-11-21T04:16:41.259103+09:00,2025-11-21T04:16:44.243767+09:00,2.984663963317871,565,694237,189.30104257764535,232601.39450615356,0
192.168.0.106,192.168.0.102,53496,81,6,230,2025-11-21T04:16:41.261532+09:00,2025-11-21T04:16:44.245521+09:00,2.9839890003204346,191,11460,64.00827884402038,3840.4967306412227,0
192.168.0.102,192.168.0.106,81,53496,6,231,2025-11-21T04:16:44.262408+09:00,2025-11-21T04:16:47.241225+09:00,2.9788169860839844,316,388480,106.08238152133686,130414.18852344602,0
192.168.0.106,192.168.0.102,53496,81,6,231,2025-11-21T04:16:44.265338+09:00,2025-11-21T04:16:47.207111+09:00,2.941772937774658,109,6546,37.052485798735525,2225.1887342983737,0
192.168.0.106,192.168.0.102,53496,81,6,232,2025-11-21T04:16:47.271338+09:00,2025-11-21T04:16:50.255491+09:00,2.9841530323028564,193,11580,64.67496737292419,3880.498042375451,0
192.168.0.102,192.168.0.106,81,53496,6,232,2025-11-21T04:16:47.302909+09:00,2025-11-21T04:16:50.253805+09:00,2.9508960247039795,553,679130,187.40070655504525,230143.65613513178,0
192.168.0.106,192.168.0.102,38080,80,6,232,2025-11-21T04:16:49.013868+09:00,2025-11-21T04:16:49.013868+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,232,2025-11-21T04:16:49.025652+09:00,2025-11-21T04:16:49.025652+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,233,2025-11-21T04:16:50.261237+09:00,2025-11-21T04:16:53.251986+09:00,2.9907491207122803,611,746803,204.29664118884153,249704.3281992642,0
192.168.0.106,192.168.0.102,53496,81,6,233,2025-11-21T04:16:50.263431+09:00,2025-11-21T04:16:53.255082+09:00,2.9916508197784424,221,13260,73.87225759735121,4432.335455841072,0
192.168.0.102,192.168.0.106,81,53496,6,234,2025-11-21T04:16:53.259789+09:00,2025-11-21T04:16:56.141817+09:00,2.882028102874756,598,733194,207.4927719835587,254402.09943430327,0
192.168.0.106,192.168.0.102,53496,81,6,234,2025-11-21T04:16:53.267402+09:00,2025-11-21T04:16:56.146411+09:00,2.8790090084075928,208,12480,72.24708203155181,4334.824921893109,0
192.168.0.102,192.168.0.106,81,53496,6,235,2025-11-21T04:16:57.119539+09:00,2025-11-21T04:16:57.636795+09:00,0.5172560214996338,86,106840,166.26196008442386,206551.48622581214,0
192.168.0.106,192.168.0.102,53496,81,6,235,2025-11-21T04:16:57.120999+09:00,2025-11-21T04:16:57.638244+09:00,0.517244815826416,33,1986,63.7995761200139,3839.5744901317457,0
192.168.0.106,192.168.0.102,38080,80,6,236,2025-11-21T04:16:59.310630+09:00,2025-11-21T04:16:59.310630+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,236,2025-11-21T04:16:59.318202+09:00,2025-11-21T04:16:59.318202+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,236,2025-11-21T04:17:00.120755+09:00,2025-11-21T04:17:02.258908+09:00,2.138153076171875,103,129330,48.17241625394288,60486.78246720808,0
192.168.0.106,192.168.0.102,53496,81,6,236,2025-11-21T04:17:00.141047+09:00,2025-11-21T04:17:02.222113+09:00,2.0810658931732178,42,2544,20.1819654715297,1222.450479989799,0
192.168.0.106,192.168.0.102,53496,81,6,237,2025-11-21T04:17:02.393597+09:00,2025-11-21T04:17:05.257635+09:00,2.8640382289886475,122,7338,42.597196771036394,2562.116638572664,0
192.168.0.102,192.168.0.106,81,53496,6,237,2025-11-21T04:17:02.401637+09:00,2025-11-21T04:17:05.255835+09:00,2.8541979789733887,357,437290,125.07891976309486,153209.41407059875,0
192.168.0.102,192.168.0.106,81,53496,6,238,2025-11-21T04:17:05.268035+09:00,2025-11-21T04:17:08.256346+09:00,2.9883110523223877,612,745426,204.79795753670948,249447.25865156733,0
192.168.0.106,192.168.0.102,53496,81,6,238,2025-11-21T04:17:05.271504+09:00,2025-11-21T04:17:08.239324+09:00,2.967820167541504,220,13200,74.12848069640438,4447.708841784263,0
192.168.0.102,192.168.0.106,81,53496,6,239,2025-11-21T04:17:08.265467+09:00,2025-11-21T04:17:11.247273+09:00,2.9818060398101807,626,765303,209.93987926855587,256657.53901575657,0
192.168.0.106,192.168.0.102,53496,81,6,239,2025-11-21T04:17:08.268269+09:00,2025-11-21T04:17:11.249204+09:00,2.9809348583221436,217,13020,72.79595506563372,4367.757303938023,0
192.168.0.106,192.168.0.102,38080,80,6,239,2025-11-21T04:17:09.492198+09:00,2025-11-21T04:17:09.492198+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,239,2025-11-21T04:17:09.537401+09:00,2025-11-21T04:17:09.537401+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,240,2025-11-21T04:17:11.275915+09:00,2025-11-21T04:17:14.246180+09:00,2.9702651500701904,654,801384,220.18236317540382,269802.1757354095,0
192.168.0.106,192.168.0.102,53496,81,6,240,2025-11-21T04:17:11.277833+09:00,2025-11-21T04:17:14.251130+09:00,2.973297119140625,233,13980,78.36418314875448,4701.850988925268,0
192.168.0.102,192.168.0.106,81,53496,6,241,2025-11-21T04:17:14.265688+09:00,2025-11-21T04:17:17.230941+09:00,2.9652531147003174,629,772020,212.12354415267842,260355.51439864992,0
192.168.0.106,192.168.0.102,53496,81,6,241,2025-11-21T04:17:14.268493+09:00,2025-11-21T04:17:17.217805+09:00,2.9493119716644287,202,12120,68.49055031841964,4109.433019105179,0
192.168.0.106,192.168.0.102,53496,81,6,242,2025-11-21T04:17:17.273285+09:00,2025-11-21T04:17:20.163243+09:00,2.889958143234253,214,12840,74.0495153886572,4442.970923319432,0
192.168.0.102,192.168.0.106,81,53496,6,242,2025-11-21T04:17:17.274800+09:00,2025-11-21T04:17:20.160789+09:00,2.88598895072937,590,712878,204.43598713393914,247013.41972214959,0
192.168.0.106,192.168.0.102,38080,80,6,242,2025-11-21T04:17:19.732110+09:00,2025-11-21T04:17:19.732110+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,242,2025-11-21T04:17:19.743270+09:00,2025-11-21T04:17:19.743270+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,243,2025-11-21T04:17:22.148737+09:00,2025-11-21T04:17:23.257041+09:00,1.1083040237426758,265,323722,239.1040674066228,292087.7241849311,0
192.168.0.106,192.168.0.102,53496,81,6,243,2025-11-21T04:17:22.151857+09:00,2025-11-21T04:17:23.243402+09:00,1.0915451049804688,100,6006,91.61325495732888,5502.292092737172,0
192.168.0.106,192.168.0.102,53496,81,6,244,2025-11-21T04:17:23.259389+09:00,2025-11-21T04:17:25.754495+09:00,2.4951059818267822,175,10500,70.13730129085516,4208.238077451309,0
192.168.0.102,192.168.0.106,81,53496,6,244,2025-11-21T04:17:23.286784+09:00,2025-11-21T04:17:25.752824+09:00,2.4660401344299316,444,540926,180.04573153576771,219350.03913674928,0
192.168.0.102,192.168.0.106,81,53496,6,245,2025-11-21T04:17:27.155230+09:00,2025-11-21T04:17:29.244530+09:00,2.0892999172210693,115,142934,55.04236086552806,68412.38963437728,0
192.168.0.106,192.168.0.102,53496,81,6,245,2025-11-21T04:17:27.156779+09:00,2025-11-21T04:17:29.223783+09:00,2.0670039653778076,47,2838,22.73822439978209,1373.0017201400335,0
192.168.0.106,192.168.0.102,53496,81,6,246,2025-11-21T04:17:29.325778+09:00,2025-11-21T04:17:32.194531+09:00,2.868752956390381,32,1944,11.154672600412452,677.6463604750564,0
192.168.0.102,192.168.0.106,81,53496,6,246,2025-11-21T04:17:29.341427+09:00,2025-11-21T04:17:32.211596+09:00,2.870168924331665,95,117410,33.09909712792298,40906.99993462565,0
192.168.0.106,192.168.0.102,38080,80,6,246,2025-11-21T04:17:30.030791+09:00,2025-11-21T04:17:30.030791+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,246,2025-11-21T04:17:30.036816+09:00,2025-11-21T04:17:30.036816+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.0.102,53496,81,6,247,2025-11-21T04:17:32.294631+09:00,2025-11-21T04:17:35.248549+09:00,2.953917980194092,200,12000,67.70668696321036,4062.4012177926215,0
192.168.0.102,192.168.0.106,81,53496,6,247,2025-11-21T04:17:32.311220+09:00,2025-11-21T04:17:35.247515+09:00,2.9362950325012207,542,666488,184.5863559351898,226982.64058031878,0
192.168.0.102,192.168.0.106,81,53496,6,248,2025-11-21T04:17:35.260071+09:00,2025-11-21T04:17:37.379622+09:00,2.119550943374634,239,295050,112.75973372901205,139204.0143796862,0
192.168.0.106,192.168.0.102,53496,81,6,248,2025-11-21T04:17:35.267389+09:00,2025-11-21T04:17:37.388819+09:00,2.121429920196533,93,5586,43.83835596670773,2633.1296390325742,0
192.168.0.102,192.168.0.106,81,53496,6,249,2025-11-21T04:17:38.671287+09:00,2025-11-21T04:17:41.243673+09:00,2.5723860263824463,290,358260,112.73580132443334,139271.47649134995,0
192.168.0.106,192.168.0.102,53496,81,6,249,2025-11-21T04:17:38.674509+09:00,2025-11-21T04:17:41.245127+09:00,2.570617914199829,103,6192,40.068187275533475,2408.759374855372,0
192.168.0.106,192.168.0.102,38080,80,6,249,2025-11-21T04:17:40.211752+09:00,2025-11-21T04:17:40.211752+09:00,1e-06,1,60,1000000.0,60000000.0,0
192.168.0.102,192.168.0.106,80,38080,6,249,2025-11-21T04:17:40.221176+09:00,2025-11-21T04:17:40.221176+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.102,192.168.0.106,81,53496,6,250,2025-11-21T04:17:41.270013+09:00,2025-11-21T04:17:44.250255+09:00,2.9802420139312744,400,490920,134.2172877672961,164724.87727680252,0
192.168.0.106,192.168.0.102,53496,81,6,250,2025-11-21T04:17:41.273297+09:00,2025-11-21T04:17:44.254030+09:00,2.9807329177856445,153,9186,51.32965757752697,3081.7923823997567,0
192.168.0.106,192.168.0.102,38080,80,6,250,2025-11-21T04:17:43.716615+09:00,2025-11-21T04:17:43.736726+09:00,0.020111083984375,2,120,99.44764795144158,5966.858877086494,0
192.168.0.102,192.168.0.106,80,38080,6,250,2025-11-21T04:17:43.722742+09:00,2025-11-21T04:17:43.735291+09:00,0.01254892349243164,2,108,159.3762206938481,8606.315917467797,0
192.168.0.102,192.168.0.106,81,53496,6,251,2025-11-21T04:17:44.274782+09:00,2025-11-21T04:17:47.258756+09:00,2.983973979949951,601,731931,201.40926296216574,245287.32653770538,0
192.168.0.106,192.168.0.102,53496,81,6,251,2025-11-21T04:17:44.277422+09:00,2025-11-21T04:17:47.248588+09:00,2.9711661338806152,233,13980,78.42038765287104,4705.223259172263,0
192.168.0.102,192.168.0.106,81,53496,6,252,2025-11-21T04:17:47.270489+09:00,2025-11-21T04:17:50.257293+09:00,2.9868040084838867,571,694590,191.17424456981422,232552.92212915455,0
192.168.0.106,192.168.0.102,53496,81,6,252,2025-11-21T04:17:47.275584+09:00,2025-11-21T04:17:50.255295+09:00,2.9797110557556152,227,13620,76.18188332775635,4570.912999665382,0
192.168.0.106,192.168.0.102,53496,81,6,253,2025-11-21T04:17:50.260199+09:00,2025-11-21T04:17:52.034637+09:00,1.7744379043579102,47,2826,26.48726105578048,1592.6170158220348,0
192.168.0.102,192.168.0.106,81,53496,6,253,2025-11-21T04:17:50.263451+09:00,2025-11-21T04:17:53.182554+09:00,2.919102907180786,106,130960,36.312525926800156,44863.09806956366,0
192.168.0.106,192.168.0.102,53496,81,6,254,2025-11-21T04:17:53.287710+09:00,2025-11-21T04:17:56.258497+09:00,2.9707870483398438,60,3618,20.196668096264126,1217.859086204727,0
192.168.0.102,192.168.0.106,81,53496,6,254,2025-11-21T04:17:53.302150+09:00,2025-11-21T04:17:56.181356+09:00,2.8792059421539307,185,227370,64.25382682476743,78969.68975755335,0
192.168.0.102,192.168.0.106,81,53496,6,255,2025-11-21T04:17:56.286078+09:00,2025-11-21T04:17:58.597811+09:00,2.3117330074310303,465,569903,201.14779626594623,246526.30652763773,0
192.168.0.106,192.168.0.102,53496,81,6,255,2025-11-21T04:17:56.360705+09:00,2025-11-21T04:17:58.600663+09:00,2.2399580478668213,151,9060,67.41197681974526,4044.7186091847157,0
192.168.0.102,192.168.0.106,81,53496,6,256,2025-11-21T04:17:59.696244+09:00,2025-11-21T04:18:02.244640+09:00,2.548396110534668,366,451809,143.61974517501957,177291.5121524055,0
192.168.0.106,192.168.0.102,53496,81,6,256,2025-11-21T04:17:59.697563+09:00,2025-11-21T04:18:02.245875+09:00,2.548311948776245,138,8286,54.15349563709051,3251.564238035739,0
192.168.0.102,192.168.0.106,81,53496,6,257,2025-11-21T04:18:02.266784+09:00,2025-11-21T04:18:04.494829+09:00,2.2280449867248535,359,438305,161.12780582932356,196721.7909025673,0
192.168.0.106,192.168.0.102,53496,81,6,257,2025-11-21T04:18:02.273640+09:00,2025-11-21T04:18:04.496669+09:00,2.223029136657715,131,7860,58.928602347046244,3535.716140822775,0
192.168.0.102,192.168.0.106,81,53496,6,258,2025-11-21T04:18:05.704500+09:00,2025-11-21T04:18:08.240443+09:00,2.535943031311035,419,517297,165.22453179217706,203986.0492183719,0
192.168.0.106,192.168.0.102,53496,81,6,258,2025-11-21T04:18:05.708578+09:00,2025-11-21T04:18:08.243117+09:00,2.534538984298706,144,8646,56.815066129213264,3411.2712621748465,0
192.168.0.102,192.168.0.106,81,53496,6,259,2025-11-21T04:18:08.262958+09:00,2025-11-21T04:18:10.357451+09:00,2.0944929122924805,352,434031,168.05977138147784,207224.8597513472,0
192.168.0.106,192.168.0.102,53496,81,6,259,2025-11-21T04:18:08.269507+09:00,2025-11-21T04:18:10.359083+09:00,2.089576005935669,113,6780,54.077956331337624,3244.677379880258,0
192.168.0.102,192.168.0.106,81,53496,6,260,2025-11-21T04:18:11.707185+09:00,2025-11-21T04:18:12.234025+09:00,0.5268399715423584,93,114430,176.52419144989403,217200.67986678897,0
192.168.0.106,192.168.0.102,53496,81,6,260,2025-11-21T04:18:11.708441+09:00,2025-11-21T04:18:12.247245+09:00,0.5388040542602539,41,2466,76.09445340252789,4576.802977820336,0
192.168.0.102,192.168.0.106,81,53496,6,261,2025-11-21T04:18:14.710009+09:00,2025-11-21T04:18:16.455732+09:00,1.745723009109497,117,143972,67.02094168976002,82471.27364921478,0
192.168.0.106,192.168.0.102,53496,81,6,261,2025-11-21T04:18:14.791611+09:00,2025-11-21T04:18:16.635027+09:00,1.8434159755706787,46,2778,24.95367329436291,1506.9848785160907,0
192.168.0.102,192.168.0.106,81,53496,6,262,2025-11-21T04:18:17.710033+09:00,2025-11-21T04:18:20.256784+09:00,2.546751022338867,610,746436,239.52086193325349,293093.43294755736,0
192.168.0.106,192.168.0.102,53496,81,6,262,2025-11-21T04:18:17.711594+09:00,2025-11-21T04:18:20.258550+09:00,2.5469558238983154,216,12966,84.80712463610581,5090.783231628463,0
192.168.0.102,192.168.0.106,81,53496,6,263,2025-11-21T04:18:20.259170+09:00,2025-11-21T04:18:23.231233+09:00,2.972062826156616,464,566536,156.12052205505734,190620.46569608612,0
192.168.0.106,192.168.0.102,53496,81,6,263,2025-11-21T04:18:20.265302+09:00,2025-11-21T04:18:23.234785+09:00,2.9694831371307373,179,10746,60.2798506453075,3618.811592371365,0
192.168.0.102,192.168.0.106,81,53496,6,264,2025-11-21T04:18:23.263270+09:00,2025-11-21T04:18:26.253918+09:00,2.990648031234741,755,918557,252.45364620466057,307143.1309891581,0
192.168.0.106,192.168.0.102,53496,81,6,264,2025-11-21T04:18:23.269229+09:00,2025-11-21T04:18:26.256340+09:00,2.9871110916137695,262,15720,87.71016275074524,5262.609765044715,0
192.168.0.102,192.168.0.106,81,53496,6,265,2025-11-21T04:18:26.272587+09:00,2025-11-21T04:18:29.258735+09:00,2.986147880554199,635,778590,212.64854434541613,260733.90573527172,0
192.168.0.106,192.168.0.102,53496,81,6,265,2025-11-21T04:18:26.275847+09:00,2025-11-21T04:18:29.242216+09:00,2.966369152069092,220,13200,74.1647410426131,4449.884462556786,0
192.168.0.102,192.168.0.106,81,53496,6,266,2025-11-21T04:18:29.259196+09:00,2025-11-21T04:18:32.258882+09:00,2.9996860027313232,314,384652,104.67762282921998,128230.75470224563,0
192.168.0.106,192.168.0.102,53496,81,6,266,2025-11-21T04:18:29.263941+09:00,2025-11-21T04:18:32.231569+09:00,2.967628002166748,118,7086,39.762396066435855,2387.765580735292,0
192.168.0.102,192.168.0.106,81,53496,6,267,2025-11-21T04:18:32.259197+09:00,2025-11-21T04:18:35.249481+09:00,2.990283966064453,691,847088,231.08173265211096,283280.1197522596,0
192.168.0.106,192.168.0.102,53496,81,6,267,2025-11-21T04:18:32.260516+09:00,2025-11-21T04:18:35.251628+09:00,2.991111993789673,247,14820,82.57798454649519,4954.6790727897105,0
192.168.0.102,192.168.0.106,81,53496,6,268,2025-11-21T04:18:35.264728+09:00,2025-11-21T04:18:38.250839+09:00,2.9861109256744385,341,418630,114.19535592870926,140192.38079893126,0
