src_ip,dst_ip,src_port,dst_port,proto,time_bucket,start_time_epoch,end_time_epoch,duration,packet_count,byte_count,pps,bps,start_time_iso,end_time_iso,label
192.168.0.102,192.168.0.106,81,53496,6,85,1763666362.298623,1763666371.249532,8.950908899307251,1297,1588235,144.90148593740915,177438.4051794919,2025-11-21T04:19:22.298623+09:00,2025-11-21T04:19:31.249532+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,83,1763666341.767238,1763666350.185042,8.41780400276184,1304,1605000,154.90976026195952,190667.3046169057,2025-11-21T04:19:01.767238+09:00,2025-11-21T04:19:10.185042+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,177,1763667281.290658,1763667290.163556,8.87289810180664,545,672263,61.422997733855496,75765.8875698255,2025-11-21T04:34:41.290658+09:00,2025-11-21T04:34:50.163556+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,73,1763666250.030791,1763666250.030791,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:17:30.030791+09:00,2025-11-21T04:17:30.030791+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,30,1763665813.804983,1763665814.828851,1.0238680839538574,2,120,1.953376642307891,117.20259853847348,2025-11-21T04:10:13.804983+09:00,2025-11-21T04:10:14.828851+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,133,1763666841.27083,1763666851.183748,9.912918090820312,425,526750,42.87334931109377,53137.73352851445,2025-11-21T04:27:21.270830+09:00,2025-11-21T04:27:31.183748+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,7,1763665590.007621,1763665590.007621,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:06:30.007621+09:00,2025-11-21T04:06:30.007621+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,27,1763665783.084634,1763665783.084634,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:09:43.084634+09:00,2025-11-21T04:09:43.084634+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,196,1763667471.269292,1763667480.076533,8.807240962982178,537,32226,60.97255681513328,3659.034666526043,2025-11-21T04:37:51.269292+09:00,2025-11-21T04:38:00.076533+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,105,1763666561.261735,1763666571.257738,9.99600315093994,1016,1250483,101.64062422333907,125098.29990223792,2025-11-21T04:22:41.261735+09:00,2025-11-21T04:22:51.257738+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,36,1763665876.281809,1763665877.511113,1.2293038368225098,4,216,3.253874168601925,175.70920510450392,2025-11-21T04:11:16.281809+09:00,2025-11-21T04:11:17.511113+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,14,1763665651.270009,1763665660.863407,9.593397855758669,2029,2476911,211.49961989557684,258189.12519229823,2025-11-21T04:07:31.270009+09:00,2025-11-21T04:07:40.863407+09:00,0
192.168.0.102,192.168.0.106,80,38080,6,70,1763666219.318202,1763666219.318202,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:16:59.318202+09:00,2025-11-21T04:16:59.318202+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,6,1763665571.267377,1763665581.255001,9.987624168395996,2405,2933766,240.7980075592133,293740.12783574336,2025-11-21T04:06:11.267377+09:00,2025-11-21T04:06:21.255001+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,4,1763665551.348186,1763665561.241892,9.89370608329773,1147,1219906,115.93228971460276,123301.21692814487,2025-11-21T04:05:51.348186+09:00,2025-11-21T04:06:01.241892+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,102,1763666532.02738,1763666540.342183,8.314803123474121,1233,1517702,148.2897408020436,182530.11856832376,2025-11-21T04:22:12.027380+09:00,2025-11-21T04:22:20.342183+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,16,1763665675.505227,1763665675.505227,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:07:55.505227+09:00,2025-11-21T04:07:55.505227+09:00,0
192.168.0.102,192.168.0.106,80,38080,6,74,1763666260.221176,1763666260.221176,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:17:40.221176+09:00,2025-11-21T04:17:40.221176+09:00,0
192.168.0.102,192.168.0.100,81,44356,6,198,1763667495.972655,1763667495.974037,0.0013818740844726,3,3160,2170.9648033126296,2286749.5928226365,2025-11-21T04:38:15.972655+09:00,2025-11-21T04:38:15.974037+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,23,1763665747.181172,1763665747.181172,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:09:07.181172+09:00,2025-11-21T04:09:07.181172+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,96,1763666471.260609,1763666481.175409,9.91480016708374,354,21270,35.70419918045839,2145.2777304190677,2025-11-21T04:21:11.260609+09:00,2025-11-21T04:21:21.175409+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,102,1763666532.029035,1763666540.346263,8.317227840423584,428,25698,51.459453583779975,3089.731397654154,2025-11-21T04:22:12.029035+09:00,2025-11-21T04:22:20.346263+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,5,1763665563.067816,1763665569.112262,6.044445991516113,6,609,0.992646804756218,100.75365068275612,2025-11-21T04:06:03.067816+09:00,2025-11-21T04:06:09.112262+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,80,1763666311.264695,1763666320.649958,9.385262966156006,541,32472,57.64356331313128,3459.892399083177,2025-11-21T04:18:31.264695+09:00,2025-11-21T04:18:40.649958+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,100,1763666511.259618,1763666521.251745,9.992126941680908,1778,2170943,177.94009327316442,217265.3542804969,2025-11-21T04:21:51.259618+09:00,2025-11-21T04:22:01.251745+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,181,1763667322.368155,1763667331.152266,8.784111022949219,133,8016,15.140974385743355,912.5567720008928,2025-11-21T04:35:22.368155+09:00,2025-11-21T04:35:31.152266+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,1,1763665522.071904,1763665525.671223,3.5993189811706543,32,34355,8.890570735020605,9544.861175051028,2025-11-21T04:05:22.071904+09:00,2025-11-21T04:05:25.671223+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,28,1763665793.335141,1763665793.335141,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:09:53.335141+09:00,2025-11-21T04:09:53.335141+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,11,1763665621.913011,1763665631.253157,9.340145826339722,422,25344,45.181307427763805,2713.447998694895,2025-11-21T04:07:01.913011+09:00,2025-11-21T04:07:11.253157+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,4,1763665551.339683,1763665561.243092,9.903409004211426,642,38908,64.82616235752653,3928.7481697922776,2025-11-21T04:05:51.339683+09:00,2025-11-21T04:06:01.243092+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,192,1763667431.278396,1763667441.232064,9.953668117523192,600,741104,60.27928527611991,74455.36572545595,2025-11-21T04:37:11.278396+09:00,2025-11-21T04:37:21.232064+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,147,1763666981.499287,1763666991.25754,9.75825309753418,970,1193347,99.4030376446282,122291.04821041666,2025-11-21T04:29:41.499287+09:00,2025-11-21T04:29:51.257540+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,0,1763665517.579112,1763665520.162097,2.5829849243164062,19,17365,7.355830775910704,6722.842180194177,2025-11-21T04:05:17.579112+09:00,2025-11-21T04:05:20.162097+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,78,1763666291.708441,1763666301.251688,9.543246984481812,404,24270,42.333599943178754,2543.1595807449216,2025-11-21T04:18:11.708441+09:00,2025-11-21T04:18:21.251688+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,171,1763667221.274736,1763667231.258936,9.98420000076294,1527,1868578,152.9416477918426,187153.50251970245,2025-11-21T04:33:41.274736+09:00,2025-11-21T04:33:51.258936+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,15,1763665661.986551,1763665671.238395,9.251843929290771,1800,2204197,194.55581111796647,238244.07511043796,2025-11-21T04:07:41.986551+09:00,2025-11-21T04:07:51.238395+09:00,0
192.168.0.102,192.168.0.100,81,33166,6,26,1763665777.953805,1763665781.258623,3.304817914962769,837,1021623,253.2666009254036,309131.4033897415,2025-11-21T04:09:37.953805+09:00,2025-11-21T04:09:41.258623+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,127,1763666781.911677,1763666790.139342,8.227665185928345,220,13224,26.739055981065295,1607.2603467891247,2025-11-21T04:26:21.911677+09:00,2025-11-21T04:26:30.139342+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,182,1763667331.303293,1763667340.806575,9.503282070159912,1116,1367359,117.43311329295533,143882.817526113,2025-11-21T04:35:31.303293+09:00,2025-11-21T04:35:40.806575+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,7,1763665581.267222,1763665590.975073,9.70785117149353,1160,1428271,119.49091302576456,147125.34986053602,2025-11-21T04:06:21.267222+09:00,2025-11-21T04:06:30.975073+09:00,0
192.168.0.100,192.168.0.102,58530,80,6,185,1763667367.431716,1763667370.586029,3.154313087463379,49,4352,15.534285481916,1379.6981717816006,2025-11-21T04:36:07.431716+09:00,2025-11-21T04:36:10.586029+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,197,1763667481.560004,1763667490.499073,8.939069032669067,1343,1652252,150.2393588294061,184834.9077472851,2025-11-21T04:38:01.560004+09:00,2025-11-21T04:38:10.499073+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,6,1763665572.847857,1763665579.502794,6.654937028884888,15,2357,2.2539657302382357,354.17314841143474,2025-11-21T04:06:12.847857+09:00,2025-11-21T04:06:19.502794+09:00,0
192.168.0.102,192.168.0.106,81,33066,6,1,1763665527.525886,1763665529.2674,1.741513967514038,98,118443,56.2728762605862,68011.5130911491,2025-11-21T04:05:27.525886+09:00,2025-11-21T04:05:29.267400+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,188,1763667391.938063,1763667401.253775,9.315711975097656,1285,1576899,137.93900062979668,169273.05226002002,2025-11-21T04:36:31.938063+09:00,2025-11-21T04:36:41.253775+09:00,0
192.168.0.102,192.168.0.100,80,39352,6,26,1763665775.342246,1763665775.539557,0.1973109245300293,6,432,30.40885857836444,2189.4378176422397,2025-11-21T04:09:35.342246+09:00,2025-11-21T04:09:35.539557+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,9,1763665601.896775,1763665610.951561,9.054785966873167,240,14502,26.50532004599968,1601.583963779531,2025-11-21T04:06:41.896775+09:00,2025-11-21T04:06:50.951561+09:00,0
192.168.0.106,192.168.0.102,37920,80,6,47,1763665983.11523,1763665983.306497,0.1912670135498047,18,2022,94.10927512240848,10571.608572083886,2025-11-21T04:13:03.115230+09:00,2025-11-21T04:13:03.306497+09:00,0
192.168.0.106,192.168.0.101,57912,80,6,14,1763726794.604954,1763726795.42709,0.8221359252929688,9,709,10.94709490622593,862.3878098349094,2025-11-21T21:06:34.604954+09:00,2025-11-21T21:06:35.427090+09:00,1
192.168.0.106,192.168.0.102,55824,80,6,29,1763665803.564748,1763665803.564748,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:10:03.564748+09:00,2025-11-21T04:10:03.564748+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,27,1763665783.090374,1763665783.090374,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:09:43.090374+09:00,2025-11-21T04:09:43.090374+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,66,1763666178.350576,1763666178.350576,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:16:18.350576+09:00,2025-11-21T04:16:18.350576+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,155,1763667061.259194,1763667071.255556,9.996362209320068,922,1141555,92.23355263581556,114197.04249368592,2025-11-21T04:31:01.259194+09:00,2025-11-21T04:31:11.255556+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,68,1763666191.259222,1763666201.258633,9.99941086769104,1523,1877900,152.3089730136947,187801.06396744403,2025-11-21T04:16:31.259222+09:00,2025-11-21T04:16:41.258633+09:00,0
192.168.0.102,192.168.0.106,80,37920,6,44,1763665954.611867,1763665959.664965,5.05309796333313,5,468,0.9894919980339932,92.61645101598177,2025-11-21T04:12:34.611867+09:00,2025-11-21T04:12:39.664965+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,153,1763667041.262328,1763667050.359993,9.097665071487429,293,17598,32.20606580893792,1934.342478176415,2025-11-21T04:30:41.262328+09:00,2025-11-21T04:30:50.359993+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,163,1763667141.273159,1763667151.255511,9.982352018356323,654,39246,65.51562184917684,3931.53837170152,2025-11-21T04:32:21.273159+09:00,2025-11-21T04:32:31.255511+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,71,1763666229.492198,1763666229.492198,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:17:09.492198+09:00,2025-11-21T04:17:09.492198+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,170,1763667211.790298,1763667221.257963,9.467664957046509,366,21996,38.65789523187519,2323.276129836958,2025-11-21T04:33:31.790298+09:00,2025-11-21T04:33:41.257963+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,107,1763666581.273652,1763666591.256748,9.98309588432312,1418,1740059,142.04010623866145,174300.53964847606,2025-11-21T04:23:01.273652+09:00,2025-11-21T04:23:11.256748+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,188,1763667391.940832,1763667401.255058,9.314226150512695,471,28278,50.56780803782332,3036.001009965112,2025-11-21T04:36:31.940832+09:00,2025-11-21T04:36:41.255058+09:00,0
192.168.0.106,192.168.0.102,37904,80,6,43,1763665949.587833,1763665949.701184,0.1133511066436767,8,821,70.57716714798634,7242.981778562099,2025-11-21T04:12:29.587833+09:00,2025-11-21T04:12:29.701184+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,151,1763667021.259965,1763667030.771348,9.511383056640623,883,1088498,92.83613063859416,114441.61101681592,2025-11-21T04:30:21.259965+09:00,2025-11-21T04:30:30.771348+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,16,1763665675.515457,1763665675.515457,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:07:55.515457+09:00,2025-11-21T04:07:55.515457+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,75,1763666261.273297,1763666270.420452,9.147155046463013,628,37686,68.6552263310364,4119.969521515029,2025-11-21T04:17:41.273297+09:00,2025-11-21T04:17:50.420452+09:00,0
192.168.0.102,192.168.0.106,80,38080,6,64,1763666157.909884,1763666157.909884,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:15:57.909884+09:00,2025-11-21T04:15:57.909884+09:00,0
192.168.0.106,192.168.0.101,49472,80,6,27,1763726923.199707,1763726924.00487,0.8051629066467285,9,709,11.177862176341936,880.5671425584925,2025-11-21T21:08:43.199707+09:00,2025-11-21T21:08:44.004870+09:00,1
192.168.0.102,192.168.0.106,81,53496,6,156,1763667071.282097,1763667081.226566,9.94446897506714,1377,1694253,138.46893217248973,170371.38978942428,2025-11-21T04:31:11.282097+09:00,2025-11-21T04:31:21.226566+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,168,1763667191.30616,1763667201.22352,9.917360067367554,283,17010,28.53581982277659,1715.1741879343808,2025-11-21T04:33:11.306160+09:00,2025-11-21T04:33:21.223520+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,105,1763666561.269601,1763666571.258698,9.989096879959106,371,22284,37.14049472723893,2230.8323032393323,2025-11-21T04:22:41.269601+09:00,2025-11-21T04:22:51.258698+09:00,0
192.168.0.100,192.168.0.102,33166,81,6,26,1763665777.9434,1763665781.247402,3.304002046585083,711,43075,215.19357130388832,13037.219527306595,2025-11-21T04:09:37.943400+09:00,2025-11-21T04:09:41.247402+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,93,1763666441.262484,1763666451.224544,9.96205997467041,402,24138,40.353099762712475,2422.992840976005,2025-11-21T04:20:41.262484+09:00,2025-11-21T04:20:51.224544+09:00,0
192.168.0.106,192.168.0.102,34614,81,6,44,1763665955.322234,1763665961.249613,5.927379131317139,152,9550,25.643711433424652,1611.1673959816148,2025-11-21T04:12:35.322234+09:00,2025-11-21T04:12:41.249613+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,23,1763665741.279343,1763665751.243958,9.964615106582642,1977,2429262,198.4020435163613,243788.8442269311,2025-11-21T04:09:01.279343+09:00,2025-11-21T04:09:11.243958+09:00,0
192.168.0.106,192.168.0.102,34614,81,6,46,1763665971.401502,1763665981.25514,9.853638172149658,138,8376,14.004979438969402,850.0413607304906,2025-11-21T04:12:51.401502+09:00,2025-11-21T04:13:01.255140+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,152,1763667032.05438,1763667041.258272,9.20389199256897,1347,1657782,146.3511307050908,180117.498264697,2025-11-21T04:30:32.054380+09:00,2025-11-21T04:30:41.258272+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,195,1763667461.259923,1763667471.2421,9.982177019119264,1002,1235960,100.37890513069738,123816.67822887895,2025-11-21T04:37:41.259923+09:00,2025-11-21T04:37:51.242100+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,20,1763665716.500482,1763665716.500482,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:08:36.500482+09:00,2025-11-21T04:08:36.500482+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,92,1763666431.260214,1763666441.248315,9.9881010055542,823,49386,82.39804538844218,4944.483438096727,2025-11-21T04:20:31.260214+09:00,2025-11-21T04:20:41.248315+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,64,1763666151.259477,1763666161.234568,9.975091218948364,891,1091598,89.32249143822213,109432.3827261284,2025-11-21T04:15:51.259477+09:00,2025-11-21T04:16:01.234568+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,63,1763666150.087907,1763666151.257844,1.1699368953704834,52,3514,44.4468417106661,3003.580803293859,2025-11-21T04:15:50.087907+09:00,2025-11-21T04:15:51.257844+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,72,1763666239.73211,1763666239.73211,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:17:19.732110+09:00,2025-11-21T04:17:19.732110+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,83,1763666341.768512,1763666350.189883,8.42137098312378,443,26598,52.60426133556651,3158.39309933047,2025-11-21T04:19:01.768512+09:00,2025-11-21T04:19:10.189883+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,18,1763665695.982663,1763665695.982663,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:08:15.982663+09:00,2025-11-21T04:08:15.982663+09:00,0
192.168.0.100,192.168.0.102,51108,81,6,198,1763667495.957602,1763667495.96033,0.00272798538208,3,180,1099.7126376507604,65982.75825904561,2025-11-21T04:38:15.957602+09:00,2025-11-21T04:38:15.960330+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,147,1763666981.592923,1763666991.258746,9.665822982788086,354,21264,36.62388610161464,2199.916141425802,2025-11-21T04:29:41.592923+09:00,2025-11-21T04:29:51.258746+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,94,1763666451.311726,1763666461.24652,9.934793949127195,1540,1888638,155.0107639761662,190103.3891262458,2025-11-21T04:20:51.311726+09:00,2025-11-21T04:21:01.246520+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,29,1763665803.568894,1763665803.568894,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:10:03.568894+09:00,2025-11-21T04:10:03.568894+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,123,1763666741.974561,1763666751.252157,9.27759599685669,466,28008,50.22852904544279,3018.885496791334,2025-11-21T04:25:41.974561+09:00,2025-11-21T04:25:51.252157+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,118,1763666691.281789,1763666701.247322,9.965533018112184,924,1141207,92.7195763960288,114515.4000218429,2025-11-21T04:24:51.281789+09:00,2025-11-21T04:25:01.247322+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,97,1763666482.473624,1763666491.237821,8.76419711112976,643,793350,73.3666748758362,90521.69753148468,2025-11-21T04:21:22.473624+09:00,2025-11-21T04:21:31.237821+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,145,1763666961.474786,1763666971.25857,9.783783912658691,446,26784,45.585634758648496,2737.5911241606304,2025-11-21T04:29:21.474786+09:00,2025-11-21T04:29:31.258570+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,168,1763667191.300724,1763667201.251326,9.950602054595947,815,1006095,81.90459185568282,101108.95747612664,2025-11-21T04:33:11.300724+09:00,2025-11-21T04:33:21.251326+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,82,1763666332.252848,1763666339.794702,7.5418541431427,964,1190632,127.82002697261127,157869.9319029607,2025-11-21T04:18:52.252848+09:00,2025-11-21T04:18:59.794702+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,145,1763666961.473223,1763666971.25736,9.78413701057434,1227,1509139,125.4070746018686,154243.44511620977,2025-11-21T04:29:21.473223+09:00,2025-11-21T04:29:31.257360+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,86,1763666371.275065,1763666381.24944,9.974375009536743,479,28758,48.02305904299933,2883.1881669281306,2025-11-21T04:19:31.275065+09:00,2025-11-21T04:19:41.249440+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,159,1763667101.320115,1763667111.254066,9.933950901031494,421,25284,42.37991552346865,2545.210888587604,2025-11-21T04:31:41.320115+09:00,2025-11-21T04:31:51.254066+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,106,1763666571.273553,1763666581.255354,9.98180103302002,587,35226,58.80702270644255,3529.0224563154093,2025-11-21T04:22:51.273553+09:00,2025-11-21T04:23:01.255354+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,9,1763665601.895346,1763665610.948535,9.053189039230348,663,816790,73.23386235800558,90221.24650889196,2025-11-21T04:06:41.895346+09:00,2025-11-21T04:06:50.948535+09:00,0
192.168.0.102,192.168.0.106,80,38080,6,71,1763666229.537401,1763666229.537401,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:17:09.537401+09:00,2025-11-21T04:17:09.537401+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,36,1763665876.269064,1763665877.500473,1.2314090728759766,4,240,3.248311294846913,194.89867769081476,2025-11-21T04:11:16.269064+09:00,2025-11-21T04:11:17.500473+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,150,1763667011.285812,1763667021.242719,9.956907033920288,1113,1371068,111.78170050281,137700.1909658461,2025-11-21T04:30:11.285812+09:00,2025-11-21T04:30:21.242719+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,91,1763666421.270716,1763666431.230983,9.960267066955566,883,52980,88.6522413570077,5319.134481420461,2025-11-21T04:20:21.270716+09:00,2025-11-21T04:20:31.230983+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,186,1763667371.290006,1763667381.249554,9.959547996520996,1356,1645619,136.15075708994715,165230.28962507503,2025-11-21T04:36:11.290006+09:00,2025-11-21T04:36:21.249554+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,112,1763666632.161602,1763666641.258851,9.097249031066896,129,7794,14.18011088401208,856.7425134107763,2025-11-21T04:23:52.161602+09:00,2025-11-21T04:24:01.258851+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,14,1763665654.857714,1763665654.865051,0.0073370933532714,3,257,408.88126340417233,35027.494898290766,2025-11-21T04:07:34.857714+09:00,2025-11-21T04:07:34.865051+09:00,0
192.168.0.102,192.168.0.100,81,33166,6,27,1763665781.261824,1763665788.008431,6.746607065200806,1738,2118858,257.6109714414308,314062.7547332838,2025-11-21T04:09:41.261824+09:00,2025-11-21T04:09:48.008431+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,22,1763665731.26292,1763665741.246434,9.983514070510864,771,46308,77.22731640929588,4638.446910871172,2025-11-21T04:08:51.262920+09:00,2025-11-21T04:09:01.246434+09:00,0
192.168.0.102,192.168.0.100,81,51108,6,185,1763667366.143951,1763667367.407897,1.2639460563659668,3,170,2.3735190160135846,134.49941090743644,2025-11-21T04:36:06.143951+09:00,2025-11-21T04:36:07.407897+09:00,0
192.168.0.106,192.168.0.102,33066,81,6,1,1763665527.493088,1763665529.347491,1.854403018951416,62,4108,33.433940392880885,2215.268179579914,2025-11-21T04:05:27.493088+09:00,2025-11-21T04:05:29.347491+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,148,1763666991.272407,1763667001.25353,9.981122970581056,555,33312,55.60496565725514,3337.500208963033,2025-11-21T04:29:51.272407+09:00,2025-11-21T04:30:01.253530+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,141,1763666921.28554,1763666931.255174,9.96963381767273,631,777267,63.29219423099113,77963.44521923896,2025-11-21T04:28:41.285540+09:00,2025-11-21T04:28:51.255174+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,137,1763666881.443476,1763666890.970055,9.52657914161682,192,11574,20.154138977468712,1214.9166902355355,2025-11-21T04:28:01.443476+09:00,2025-11-21T04:28:10.970055+09:00,0
192.168.0.102,192.168.0.106,80,37920,6,47,1763665983.123471,1763665983.305697,0.1822259426116943,17,10781,93.2907782303277,59162.816476539,2025-11-21T04:13:03.123471+09:00,2025-11-21T04:13:03.305697+09:00,0
192.168.0.102,192.168.0.106,80,37920,6,45,1763665969.939391,1763665969.939391,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:12:49.939391+09:00,2025-11-21T04:12:49.939391+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,67,1763666181.259288,1763666191.258752,9.99946403503418,1713,2115749,171.3091815719646,211586.240281204,2025-11-21T04:16:21.259288+09:00,2025-11-21T04:16:31.258752+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,165,1763667161.701118,1763667170.440808,8.739690065383911,586,727483,67.05043263731099,83238.9929800152,2025-11-21T04:32:41.701118+09:00,2025-11-21T04:32:50.440808+09:00,0
192.168.0.102,192.168.0.106,80,38080,6,68,1763666198.789664,1763666198.789664,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:16:38.789664+09:00,2025-11-21T04:16:38.789664+09:00,0
192.168.0.100,192.168.0.102,58530,80,6,187,1763667383.545419,1763667384.113203,0.5677840709686279,50,3417,88.06164624291243,6018.132904240636,2025-11-21T04:36:23.545419+09:00,2025-11-21T04:36:24.113203+09:00,0
192.168.0.106,192.168.0.102,47172,81,6,2,1763665532.715483,1763665538.881221,6.165738105773926,343,20968,55.629998244459415,3400.7282891831633,2025-11-21T04:05:32.715483+09:00,2025-11-21T04:05:38.881221+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,158,1763667091.262368,1763667101.249492,9.98712396621704,284,17064,28.436615081646423,1708.5999991310375,2025-11-21T04:31:31.262368+09:00,2025-11-21T04:31:41.249492+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,26,1763665772.84458,1763665772.84458,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:09:32.844580+09:00,2025-11-21T04:09:32.844580+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,20,1763665711.277223,1763665721.251705,9.97448182106018,779,46740,78.09929517894501,4685.9577107367,2025-11-21T04:08:31.277223+09:00,2025-11-21T04:08:41.251705+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,9,1763665604.212234,1763665604.212234,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:06:44.212234+09:00,2025-11-21T04:06:44.212234+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,125,1763666761.338616,1763666771.172475,9.833859205245972,745,916923,75.75866040491735,93241.42036840004,2025-11-21T04:26:01.338616+09:00,2025-11-21T04:26:11.172475+09:00,0
