src_ip,dst_ip,src_port,dst_port,proto,time_bucket,start_time_epoch,end_time_epoch,duration,packet_count,byte_count,pps,bps,start_time_iso,end_time_iso,label
192.168.0.101,192.168.0.106,80,39066,6,9,1763726744.602886,1763726745.23843,0.6355440616607666,7,3958,11.014185203316996,6227.735004961239,2025-11-21T21:05:44.602886+09:00,2025-11-21T21:05:45.238430+09:00,1
192.168.0.106,192.168.0.101,39078,80,6,9,1763726744.647779,1763726745.339306,0.6915271282196045,8,648,11.56859893638111,937.05651384687,2025-11-21T21:05:44.647779+09:00,2025-11-21T21:05:45.339306+09:00,1
192.168.0.106,192.168.0.101,39092,80,6,9,1763726744.648498,1763726745.355276,0.7067780494689941,8,648,11.318970652824376,916.8366228787745,2025-11-21T21:05:44.648498+09:00,2025-11-21T21:05:45.355276+09:00,1
192.168.0.101,192.168.0.106,80,39078,6,9,1763726744.653606,1763726745.353749,0.7001430988311768,7,486,9.997956148801357,694.14381261678,2025-11-21T21:05:44.653606+09:00,2025-11-21T21:05:45.353749+09:00,1
192.168.0.101,192.168.0.106,80,39092,6,9,1763726744.655108,1763726745.372227,0.7171189785003662,6,432,8.366812453558481,602.4104966562106,2025-11-21T21:05:44.655108+09:00,2025-11-21T21:05:45.372227+09:00,1
192.168.0.106,192.168.0.101,39100,80,6,9,1763726744.877432,1763726745.689343,0.81191086769104,8,648,9.853298334028798,798.1171650563326,2025-11-21T21:05:44.877432+09:00,2025-11-21T21:05:45.689343+09:00,1
192.168.0.101,192.168.0.106,80,39100,6,9,1763726744.891091,1763726745.730635,0.8395438194274902,6,432,7.146738337126438,514.5651602731035,2025-11-21T21:05:44.891091+09:00,2025-11-21T21:05:45.730635+09:00,1
192.168.0.106,192.168.0.101,39108,80,6,9,1763726744.986892,1763726745.766696,0.779803991317749,9,709,11.541361803998184,909.2028354483014,2025-11-21T21:05:44.986892+09:00,2025-11-21T21:05:45.766696+09:00,1
192.168.0.101,192.168.0.106,80,39108,6,9,1763726744.999248,1763726745.765616,0.7663679122924805,8,4057,10.438850415943355,5293.802017185274,2025-11-21T21:05:44.999248+09:00,2025-11-21T21:05:45.765616+09:00,1
192.168.0.106,192.168.0.101,39132,80,6,9,1763726745.313527,1763726746.064749,0.7512218952178955,8,648,10.649316867527618,862.5946662697371,2025-11-21T21:05:45.313527+09:00,2025-11-21T21:05:46.064749+09:00,1
192.168.0.106,192.168.0.101,39118,80,6,9,1763726745.313527,1763726746.064822,0.7512948513031006,8,648,10.648282742952672,862.5109021791665,2025-11-21T21:05:45.313527+09:00,2025-11-21T21:05:46.064822+09:00,1
192.168.0.106,192.168.0.101,39134,80,6,9,1763726745.319141,1763726746.064608,0.7454671859741211,9,709,12.072966012902995,951.081433683136,2025-11-21T21:05:45.319141+09:00,2025-11-21T21:05:46.064608+09:00,1
192.168.0.101,192.168.0.106,80,39132,6,9,1763726745.32017,1763726746.071918,0.7517480850219727,6,432,7.981397118989173,574.6605925672204,2025-11-21T21:05:45.320170+09:00,2025-11-21T21:05:46.071918+09:00,1
192.168.0.101,192.168.0.106,80,39118,6,9,1763726745.329675,1763726746.071919,0.7422440052032471,6,432,8.083595095331262,582.0188468638509,2025-11-21T21:05:45.329675+09:00,2025-11-21T21:05:46.071919+09:00,1
192.168.0.101,192.168.0.106,80,39134,6,9,1763726745.332192,1763726746.057765,0.7255730628967285,7,4008,9.647546688204875,5523.909589475019,2025-11-21T21:05:45.332192+09:00,2025-11-21T21:05:46.057765+09:00,1
192.168.0.106,192.168.0.101,39140,80,6,9,1763726745.387882,1763726746.089657,0.701775074005127,9,709,12.824621924280898,1010.2952160350173,2025-11-21T21:05:45.387882+09:00,2025-11-21T21:05:46.089657+09:00,1
192.168.0.101,192.168.0.106,80,39140,6,9,1763726745.394336,1763726746.088593,0.6942570209503174,8,3995,11.523109970208711,5754.353041372975,2025-11-21T21:05:45.394336+09:00,2025-11-21T21:05:46.088593+09:00,1
192.168.0.106,192.168.0.101,39152,80,6,9,1763726745.439317,1763726746.453464,1.0141470432281494,8,648,7.888402429824238,638.9605968157632,2025-11-21T21:05:45.439317+09:00,2025-11-21T21:05:46.453464+09:00,1
192.168.0.101,192.168.0.106,80,39152,6,9,1763726745.453344,1763726746.46718,1.0138359069824219,7,486,6.904470389922151,479.3675156431665,2025-11-21T21:05:45.453344+09:00,2025-11-21T21:05:46.467180+09:00,1
192.168.0.106,192.168.0.101,39168,80,6,9,1763726745.719495,1763726746.451926,0.7324309349060059,9,709,12.287848001880185,968.009359259228,2025-11-21T21:05:45.719495+09:00,2025-11-21T21:05:46.451926+09:00,1
192.168.0.101,192.168.0.106,80,39168,6,9,1763726745.730652,1763726746.450956,0.720304012298584,8,4043,11.106421543413257,5612.907787502474,2025-11-21T21:05:45.730652+09:00,2025-11-21T21:05:46.450956+09:00,1
192.168.0.106,192.168.0.101,39170,80,6,9,1763726745.789608,1763726746.47093,0.6813220977783203,9,709,13.209611180009462,1040.6238140696344,2025-11-21T21:05:45.789608+09:00,2025-11-21T21:05:46.470930+09:00,1
192.168.0.101,192.168.0.106,80,39170,6,9,1763726745.80161,1763726746.467211,0.6656010150909424,8,4059,12.019212439011897,6098.247911243661,2025-11-21T21:05:45.801610+09:00,2025-11-21T21:05:46.467211+09:00,1
192.168.0.106,192.168.0.101,39174,80,6,9,1763726745.836406,1763726746.706851,0.8704450130462646,8,648,9.19070117020108,744.4467947862876,2025-11-21T21:05:45.836406+09:00,2025-11-21T21:05:46.706851+09:00,1
192.168.0.101,192.168.0.106,80,39174,6,9,1763726745.838867,1763726746.728489,0.8896219730377197,7,486,7.868510684485085,546.2994560942502,2025-11-21T21:05:45.838867+09:00,2025-11-21T21:05:46.728489+09:00,1
192.168.0.106,192.168.0.101,39176,80,6,9,1763726745.859644,1763726746.706957,0.8473131656646729,8,648,9.441609459383791,764.770366210087,2025-11-21T21:05:45.859644+09:00,2025-11-21T21:05:46.706957+09:00,1
192.168.0.101,192.168.0.106,80,39176,6,9,1763726745.883777,1763726746.728505,0.8447279930114746,7,486,8.28669116912397,575.3331297420356,2025-11-21T21:05:45.883777+09:00,2025-11-21T21:05:46.728505+09:00,1
192.168.0.106,192.168.0.101,39188,80,6,9,1763726746.122703,1763726746.850192,0.7274889945983887,9,709,12.371321170251466,974.5851899675877,2025-11-21T21:05:46.122703+09:00,2025-11-21T21:05:46.850192+09:00,1
192.168.0.101,192.168.0.106,80,39188,6,9,1763726746.1258,1763726746.848498,0.7226982116699219,8,4115,11.069627502626009,5693.939646663253,2025-11-21T21:05:46.125800+09:00,2025-11-21T21:05:46.848498+09:00,1
192.168.0.106,192.168.0.101,39192,80,6,9,1763726746.192004,1763726746.866567,0.674562931060791,9,709,13.341972387731053,1051.050935877924,2025-11-21T21:05:46.192004+09:00,2025-11-21T21:05:46.866567+09:00,1
192.168.0.106,192.168.0.101,39196,80,6,9,1763726746.192091,1763726747.116241,0.9241499900817871,8,648,8.656603458159429,701.1848801109137,2025-11-21T21:05:46.192091+09:00,2025-11-21T21:05:47.116241+09:00,1
192.168.0.101,192.168.0.106,80,39192,6,9,1763726746.205858,1763726746.864958,0.6591000556945801,8,4020,12.137762591401016,6099.22570217901,2025-11-21T21:05:46.205858+09:00,2025-11-21T21:05:46.864958+09:00,1
192.168.0.101,192.168.0.106,80,39196,6,9,1763726746.207596,1763726747.1247,0.9171040058135986,7,486,7.6327220856374165,529.9289905171121,2025-11-21T21:05:46.207596+09:00,2025-11-21T21:05:47.124700+09:00,1
192.168.0.106,192.168.0.101,39206,80,6,9,1763726746.521602,1763726747.293966,0.7723641395568848,9,709,11.65253478128,917.9607955475022,2025-11-21T21:05:46.521602+09:00,2025-11-21T21:05:47.293966+09:00,1
192.168.0.101,192.168.0.106,80,39206,6,9,1763726746.525345,1763726747.289603,0.7642579078674316,7,3949,9.159211737216623,5167.103878609778,2025-11-21T21:05:46.525345+09:00,2025-11-21T21:05:47.289603+09:00,1
192.168.0.106,192.168.0.101,39214,80,6,9,1763726746.565726,1763726747.29411,0.7283840179443359,8,648,10.983217372860274,889.6406072016822,2025-11-21T21:05:46.565726+09:00,2025-11-21T21:05:47.294110+09:00,1
192.168.0.106,192.168.0.101,39218,80,6,9,1763726746.565726,1763726747.294187,0.7284610271453857,8,648,10.982056282886587,889.5465589138136,2025-11-21T21:05:46.565726+09:00,2025-11-21T21:05:47.294187+09:00,1
192.168.0.101,192.168.0.106,80,39214,6,9,1763726746.576976,1763726747.302786,0.7258100509643555,6,432,8.266625671590017,595.1970483544812,2025-11-21T21:05:46.576976+09:00,2025-11-21T21:05:47.302786+09:00,1
192.168.0.101,192.168.0.106,80,39218,6,9,1763726746.576992,1763726747.302803,0.7258110046386719,6,432,8.266614809714769,595.1962662994633,2025-11-21T21:05:46.576992+09:00,2025-11-21T21:05:47.302803+09:00,1
192.168.0.106,192.168.0.101,39230,80,6,9,1763726746.590548,1763726747.319962,0.7294139862060547,9,709,12.338672098696993,972.0131686640186,2025-11-21T21:05:46.590548+09:00,2025-11-21T21:05:47.319962+09:00,1
192.168.0.101,192.168.0.106,80,39230,6,9,1763726746.599465,1763726747.318489,0.7190241813659668,8,4078,11.126190477769459,5671.5755960429815,2025-11-21T21:05:46.599465+09:00,2025-11-21T21:05:47.318489+09:00,1
192.168.0.106,192.168.0.101,39236,80,6,9,1763726746.921259,1763726747.124462,0.2032029628753662,7,589,34.44831660399275,2898.5797828216755,2025-11-21T21:05:46.921259+09:00,2025-11-21T21:05:47.124462+09:00,1
192.168.0.101,192.168.0.106,80,39236,6,9,1763726746.941253,1763726747.123285,0.18203210830688477,6,3970,32.96121797306607,21809.339225512053,2025-11-21T21:05:46.941253+09:00,2025-11-21T21:05:47.123285+09:00,1
192.168.0.106,192.168.0.101,39252,80,6,9,1763726746.955745,1763726747.156227,0.20048213005065918,7,588,34.9158301452164,2932.9297321981776,2025-11-21T21:05:46.955745+09:00,2025-11-21T21:05:47.156227+09:00,1
192.168.0.101,192.168.0.106,80,39252,6,9,1763726746.967862,1763726747.113643,0.1457810401916504,6,432,41.15761550412953,2963.348316297326,2025-11-21T21:05:46.967862+09:00,2025-11-21T21:05:47.113643+09:00,1
192.168.0.106,192.168.0.101,39262,80,6,9,1763726746.989043,1763726747.300202,0.3111588954925537,7,589,22.496544695979985,1892.9235465617446,2025-11-21T21:05:46.989043+09:00,2025-11-21T21:05:47.300202+09:00,1
192.168.0.101,192.168.0.106,80,39262,6,9,1763726747.008889,1763726747.299318,0.29042911529541016,6,3890,20.659085759694225,13393.973934201755,2025-11-21T21:05:47.008889+09:00,2025-11-21T21:05:47.299318+09:00,1
192.168.0.106,192.168.0.101,39274,80,6,9,1763726747.210916,1763726747.331178,0.12026190757751465,7,588,58.206294420269025,4889.3287313025985,2025-11-21T21:05:47.210916+09:00,2025-11-21T21:05:47.331178+09:00,1
192.168.0.106,192.168.0.101,39282,80,6,9,1763726747.210916,1763726747.334154,0.12323784828186035,7,588,56.80073206073937,4771.261493102107,2025-11-21T21:05:47.210916+09:00,2025-11-21T21:05:47.334154+09:00,1
192.168.0.101,192.168.0.106,80,39274,6,9,1763726747.219599,1763726747.289604,0.07000494003295898,5,378,71.42353093433053,5399.618938635388,2025-11-21T21:05:47.219599+09:00,2025-11-21T21:05:47.289604+09:00,1
192.168.0.101,192.168.0.106,80,39282,6,9,1763726747.222758,1763726747.289719,0.06696105003356934,6,432,89.6043296362892,6451.511733812821,2025-11-21T21:05:47.222758+09:00,2025-11-21T21:05:47.289719+09:00,1
192.168.0.106,192.168.0.101,39290,80,6,9,1763726747.321204,1763726747.507309,0.18610501289367676,5,469,26.866551965779337,2520.082574390102,2025-11-21T21:05:47.321204+09:00,2025-11-21T21:05:47.507309+09:00,1
192.168.0.101,192.168.0.106,80,39290,6,9,1763726747.334855,1763726747.505682,0.17082691192626953,3,1671,17.56163572923936,9781.831101186322,2025-11-21T21:05:47.334855+09:00,2025-11-21T21:05:47.505682+09:00,1
192.168.0.106,192.168.0.101,39296,80,6,9,1763726747.388424,1763726747.40016,0.011736154556274414,3,349,255.62035551041137,29737.168024377857,2025-11-21T21:05:47.388424+09:00,2025-11-21T21:05:47.400160+09:00,1
192.168.0.101,192.168.0.106,80,39296,6,9,1763726747.39938,1763726747.39938,1e-06,1,62,1000000.0,62000000.0,2025-11-21T21:05:47.399380+09:00,2025-11-21T21:05:47.399380+09:00,1
192.168.0.101,192.168.0.106,80,39290,6,10,1763726747.521958,1763726748.059707,0.5377488136291504,4,2244,7.438417154293406,4172.952023558601,2025-11-21T21:05:47.521958+09:00,2025-11-21T21:05:48.059707+09:00,1
192.168.0.101,192.168.0.106,80,39296,6,10,1763726747.521973,1763726748.073209,0.5512361526489258,7,3912,12.69873168942567,7096.776909861889,2025-11-21T21:05:47.521973+09:00,2025-11-21T21:05:48.073209+09:00,1
192.168.0.106,192.168.0.101,39290,80,6,10,1763726747.523547,1763726748.060329,0.5367820262908936,4,240,7.451814338195287,447.10886029171724,2025-11-21T21:05:47.523547+09:00,2025-11-21T21:05:48.060329+09:00,1
192.168.0.106,192.168.0.101,39236,80,6,10,1763726747.561234,1763726747.692756,0.13152194023132324,2,120,15.206588318894648,912.3952991336788,2025-11-21T21:05:47.561234+09:00,2025-11-21T21:05:47.692756+09:00,1
192.168.0.106,192.168.0.101,39306,80,6,10,1763726747.618613,1763726748.321428,0.702815055847168,8,648,11.382795421701461,922.0064291578183,2025-11-21T21:05:47.618613+09:00,2025-11-21T21:05:48.321428+09:00,1
192.168.0.101,192.168.0.106,80,39236,6,10,1763726747.624777,1763726747.691484,0.06670689582824707,2,108,29.981907794802513,1619.0230209193357,2025-11-21T21:05:47.624777+09:00,2025-11-21T21:05:47.691484+09:00,1
192.168.0.101,192.168.0.106,80,39306,6,10,1763726747.624794,1763726748.363217,0.7384231090545654,6,432,8.125422845558091,585.0304448801826,2025-11-21T21:05:47.624794+09:00,2025-11-21T21:05:48.363217+09:00,1
192.168.0.106,192.168.0.101,39296,80,6,10,1763726747.649255,1763726748.074377,0.4251220226287842,6,360,14.113594875415782,846.8156925249468,2025-11-21T21:05:47.649255+09:00,2025-11-21T21:05:48.074377+09:00,1
192.168.0.106,192.168.0.101,39252,80,6,10,1763726747.694314,1763726747.694314,1e-06,1,60,1000000.0,60000000.0,2025-11-21T21:05:47.694314+09:00,2025-11-21T21:05:47.694314+09:00,1
192.168.0.101,192.168.0.106,80,39252,6,10,1763726747.718206,1763726747.718206,1e-06,1,54,1000000.0,54000000.0,2025-11-21T21:05:47.718206+09:00,2025-11-21T21:05:47.718206+09:00,1
192.168.0.106,192.168.0.101,39262,80,6,10,1763726747.719198,1763726747.728104,0.008906126022338867,2,120,224.56452951412126,13473.871770847276,2025-11-21T21:05:47.719198+09:00,2025-11-21T21:05:47.728104+09:00,1
192.168.0.106,192.168.0.101,39312,80,6,10,1763726747.720506,1763726748.473162,0.7526559829711914,9,709,11.95765423197929,941.9974278303686,2025-11-21T21:05:47.720506+09:00,2025-11-21T21:05:48.473162+09:00,1
192.168.0.101,192.168.0.106,80,39262,6,10,1763726747.72481,1763726747.724919,0.00010919570922851562,2,108,18315.737991266375,989049.8515283843,2025-11-21T21:05:47.724810+09:00,2025-11-21T21:05:47.724919+09:00,1
192.168.0.101,192.168.0.106,80,39312,6,10,1763726747.724918,1763726748.471774,0.7468562126159668,8,4018,10.71156651690544,5379.884283115757,2025-11-21T21:05:47.724918+09:00,2025-11-21T21:05:48.471774+09:00,1
192.168.0.106,192.168.0.101,39318,80,6,10,1763726747.789016,1763726748.559349,0.7703330516815186,10,924,12.981398082519682,1199.4811828248187,2025-11-21T21:05:47.789016+09:00,2025-11-21T21:05:48.559349+09:00,1
192.168.0.106,192.168.0.101,39322,80,6,10,1763726747.794563,1763726748.727129,0.9325659275054932,9,862,9.650792222351471,924.3314328518854,2025-11-21T21:05:47.794563+09:00,2025-11-21T21:05:48.727129+09:00,1
192.168.0.106,192.168.0.101,39338,80,6,10,1763726747.796213,1763726748.727203,0.9309899806976318,9,862,9.667128741015992,925.8961083061984,2025-11-21T21:05:47.796213+09:00,2025-11-21T21:05:48.727203+09:00,1
192.168.0.101,192.168.0.106,80,39318,6,10,1763726747.797343,1763726748.557974,0.7606310844421387,9,4101,11.832280042302992,5391.57560594273,2025-11-21T21:05:47.797343+09:00,2025-11-21T21:05:48.557974+09:00,1
192.168.0.101,192.168.0.106,80,39322,6,10,1763726747.797958,1763726748.738198,0.9402401447296143,7,486,7.444906537162372,516.8892252944161,2025-11-21T21:05:47.797958+09:00,2025-11-21T21:05:48.738198+09:00,1
192.168.0.101,192.168.0.106,80,39338,6,10,1763726747.801366,1763726748.738214,0.9368479251861572,8,540,8.539272794365587,576.4009136196772,2025-11-21T21:05:47.801366+09:00,2025-11-21T21:05:48.738214+09:00,1
192.168.0.106,192.168.0.101,39274,80,6,10,1763726748.063443,1763726748.063443,1e-06,1,60,1000000.0,60000000.0,2025-11-21T21:05:48.063443+09:00,2025-11-21T21:05:48.063443+09:00,1
192.168.0.106,192.168.0.101,39282,80,6,10,1763726748.063671,1763726748.063671,1e-06,1,60,1000000.0,60000000.0,2025-11-21T21:05:48.063671+09:00,2025-11-21T21:05:48.063671+09:00,1
192.168.0.101,192.168.0.106,80,39274,6,10,1763726748.0695,1763726748.0695,1e-06,1,54,1000000.0,54000000.0,2025-11-21T21:05:48.069500+09:00,2025-11-21T21:05:48.069500+09:00,1
192.168.0.101,192.168.0.106,80,39282,6,10,1763726748.070436,1763726748.070436,1e-06,1,54,1000000.0,54000000.0,2025-11-21T21:05:48.070436+09:00,2025-11-21T21:05:48.070436+09:00,1
192.168.0.106,192.168.0.101,39352,80,6,10,1763726748.12297,1763726748.899755,0.7767848968505859,9,709,11.586219089080904,912.7365926842624,2025-11-21T21:05:48.122970+09:00,2025-11-21T21:05:48.899755+09:00,1
192.168.0.101,192.168.0.106,80,39352,6,10,1763726748.135284,1763726748.898445,0.7631609439849854,8,3990,10.482716736297494,5228.254972228375,2025-11-21T21:05:48.135284+09:00,2025-11-21T21:05:48.898445+09:00,1
192.168.0.106,192.168.0.101,39364,80,6,10,1763726748.188989,1763726748.924929,0.7359399795532227,9,709,12.22925815969905,963.3937816918474,2025-11-21T21:05:48.188989+09:00,2025-11-21T21:05:48.924929+09:00,1
192.168.0.106,192.168.0.101,39378,80,6,10,1763726748.197245,1763726748.901113,0.7038681507110596,8,648,11.365765011413378,920.6269659244837,2025-11-21T21:05:48.197245+09:00,2025-11-21T21:05:48.901113+09:00,1
192.168.0.101,192.168.0.106,80,39364,6,10,1763726748.208007,1763726748.923894,0.7158868312835693,8,4044,11.174950635222855,5648.937546105153,2025-11-21T21:05:48.208007+09:00,2025-11-21T21:05:48.923894+09:00,1
192.168.0.101,192.168.0.106,80,39378,6,10,1763726748.208024,1763726748.908603,0.7005789279937744,7,486,9.991736434388168,693.7119867303785,2025-11-21T21:05:48.208024+09:00,2025-11-21T21:05:48.908603+09:00,1
192.168.0.106,192.168.0.101,39384,80,6,10,1763726748.522075,1763726749.265329,0.7432539463043213,9,709,12.108916534854158,953.9135359123998,2025-11-21T21:05:48.522075+09:00,2025-11-21T21:05:49.265329+09:00,1
192.168.0.101,192.168.0.106,80,39384,6,10,1763726748.546828,1763726749.263297,0.7164690494537354,7,4387,9.770135926090708,6123.08375825142,2025-11-21T21:05:48.546828+09:00,2025-11-21T21:05:49.263297+09:00,1
192.168.0.106,192.168.0.101,39394,80,6,10,1763726748.566441,1763726749.267104,0.7006628513336182,8,648,11.417759604027912,924.8385279262609,2025-11-21T21:05:48.566441+09:00,2025-11-21T21:05:49.267104+09:00,1
192.168.0.106,192.168.0.101,39396,80,6,10,1763726748.566819,1763726749.267323,0.7005040645599365,8,648,11.42034772492816,925.0481657191809,2025-11-21T21:05:48.566819+09:00,2025-11-21T21:05:49.267323+09:00,1
192.168.0.101,192.168.0.106,80,39394,6,10,1763726748.57479,1763726749.308972,0.7341818809509277,6,432,8.172361857021961,588.4100537055812,2025-11-21T21:05:48.574790+09:00,2025-11-21T21:05:49.308972+09:00,1
192.168.0.106,192.168.0.101,39406,80,6,10,1763726748.589796,1763726749.357556,0.7677600383758545,9,709,11.722412668206728,923.4656201953967,2025-11-21T21:05:48.589796+09:00,2025-11-21T21:05:49.357556+09:00,1
192.168.0.101,192.168.0.106,80,39396,6,10,1763726748.590365,1763726749.308973,0.7186081409454346,6,432,8.349474015290335,601.162129100904,2025-11-21T21:05:48.590365+09:00,2025-11-21T21:05:49.308973+09:00,1
192.168.0.101,192.168.0.106,80,39406,6,10,1763726748.593268,1763726749.356433,0.7631649971008301,8,4035,10.482661063323155,5287.192173813616,2025-11-21T21:05:48.593268+09:00,2025-11-21T21:05:49.356433+09:00,1
192.168.0.106,192.168.0.101,39412,80,6,10,1763726748.824946,1763726749.754985,0.9300391674041748,8,648,8.601788269120686,696.7448497987755,2025-11-21T21:05:48.824946+09:00,2025-11-21T21:05:49.754985+09:00,1
192.168.0.101,192.168.0.106,80,39412,6,10,1763726748.84018,1763726749.764912,0.924731969833374,6,432,6.488366570781727,467.1623930962843,2025-11-21T21:05:48.840180+09:00,2025-11-21T21:05:49.764912+09:00,1
192.168.0.106,192.168.0.101,39426,80,6,10,1763726748.923281,1763726749.683331,0.7600500583648682,9,709,11.84132531923243,932.833294592866,2025-11-21T21:05:48.923281+09:00,2025-11-21T21:05:49.683331+09:00,1
192.168.0.101,192.168.0.106,80,39426,6,10,1763726748.927338,1763726749.682189,0.7548511028289795,8,3997,10.598116595469154,5295.084004011276,2025-11-21T21:05:48.927338+09:00,2025-11-21T21:05:49.682189+09:00,1
192.168.0.106,192.168.0.101,39430,80,6,10,1763726748.991289,1763726749.995572,1.0042831897735596,9,709,8.961615699282262,705.9761700879027,2025-11-21T21:05:48.991289+09:00,2025-11-21T21:05:49.995572+09:00,1
192.168.0.101,192.168.0.106,80,39430,6,10,1763726748.997138,1763726749.993702,0.9965639114379883,8,4066,8.027583487803033,4080.019307675892,2025-11-21T21:05:48.997138+09:00,2025-11-21T21:05:49.993702+09:00,1
192.168.0.106,192.168.0.101,39434,80,6,10,1763726749.228287,1763726749.996765,0.7684779167175293,8,648,10.410188537584968,843.2252715443825,2025-11-21T21:05:49.228287+09:00,2025-11-21T21:05:49.996765+09:00,1
192.168.0.106,192.168.0.101,39436,80,6,10,1763726749.228287,1763726749.997961,0.7696740627288818,8,648,10.394010123760667,841.914820024614,2025-11-21T21:05:49.228287+09:00,2025-11-21T21:05:49.997961+09:00,1
192.168.0.101,192.168.0.106,80,39434,6,10,1763726749.241039,1763726750.025232,0.7841930389404297,6,432,7.651177327596481,550.8847675869466,2025-11-21T21:05:49.241039+09:00,2025-11-21T21:05:50.025232+09:00,1
192.168.0.101,192.168.0.106,80,39436,6,10,1763726749.241055,1763726750.025403,0.7843480110168457,6,432,7.649665602162324,550.7759233556873,2025-11-21T21:05:49.241055+09:00,2025-11-21T21:05:50.025403+09:00,1
192.168.0.106,192.168.0.101,39438,80,6,10,1763726749.323122,1763726750.087848,0.764725923538208,9,709,11.768922332800102,927.1295482172526,2025-11-21T21:05:49.323122+09:00,2025-11-21T21:05:50.087848+09:00,1
192.168.0.101,192.168.0.106,80,39438,6,10,1763726749.35645,1763726750.086538,0.7300879955291748,7,4164,9.58788535473225,5703.42208815787,2025-11-21T21:05:49.356450+09:00,2025-11-21T21:05:50.086538+09:00,1
192.168.0.106,192.168.0.101,39454,80,6,10,1763726749.392181,1763726750.107816,0.7156350612640381,9,709,12.576242399447493,990.7284290231414,2025-11-21T21:05:49.392181+09:00,2025-11-21T21:05:50.107816+09:00,1
192.168.0.106,192.168.0.101,39466,80,6,10,1763726749.403406,1763726750.464624,1.061218023300171,8,648,7.538507473819222,610.619105379357,2025-11-21T21:05:49.403406+09:00,2025-11-21T21:05:50.464624+09:00,1
192.168.0.101,192.168.0.106,80,39454,6,10,1763726749.408101,1763726750.107007,0.6989059448242188,8,4475,11.44646151494973,6402.864409925006,2025-11-21T21:05:49.408101+09:00,2025-11-21T21:05:50.107007+09:00,1
192.168.0.101,192.168.0.106,80,39466,6,10,1763726749.411378,1763726750.491882,1.0805041790008545,7,486,6.478457127739127,449.79002344017374,2025-11-21T21:05:49.411378+09:00,2025-11-21T21:05:50.491882+09:00,1
192.168.0.106,192.168.0.101,39482,80,6,10,1763726749.722967,1763726750.463829,0.7408621311187744,9,709,12.148009220567284,956.9931708202449,2025-11-21T21:05:49.722967+09:00,2025-11-21T21:05:50.463829+09:00,1
192.168.0.101,192.168.0.106,80,39482,6,10,1763726749.7534,1763726750.460896,0.707495927810669,8,4235,11.307485577699124,5985.900177694474,2025-11-21T21:05:49.753400+09:00,2025-11-21T21:05:50.460896+09:00,1
192.168.0.106,192.168.0.101,39500,80,6,10,1763726749.771211,1763726750.570032,0.798820972442627,8,648,10.01475959693156,811.1955273514565,2025-11-21T21:05:49.771211+09:00,2025-11-21T21:05:50.570032+09:00,1
192.168.0.106,192.168.0.101,39486,80,6,10,1763726749.771211,1763726750.570032,0.798820972442627,8,648,10.01475959693156,811.1955273514565,2025-11-21T21:05:49.771211+09:00,2025-11-21T21:05:50.570032+09:00,1
192.168.0.101,192.168.0.106,80,39500,6,10,1763726749.779315,1763726750.597991,0.8186759948730469,6,432,7.328906719599647,527.6812838111746,2025-11-21T21:05:49.779315+09:00,2025-11-21T21:05:50.597991+09:00,1
192.168.0.101,192.168.0.106,80,39486,6,10,1763726749.779316,1763726750.597973,0.8186571598052979,6,432,7.329075337748206,527.6934243178708,2025-11-21T21:05:49.779316+09:00,2025-11-21T21:05:50.597973+09:00,1
192.168.0.106,192.168.0.101,39504,80,6,10,1763726749.790197,1763726750.546966,0.7567691802978516,10,924,13.214068781268509,1220.9799553892103,2025-11-21T21:05:49.790197+09:00,2025-11-21T21:05:50.546966+09:00,1
192.168.0.101,192.168.0.106,80,39504,6,10,1763726749.796109,1763726750.545895,0.7497861385345459,9,4418,12.0034227594424,5892.34686124628,2025-11-21T21:05:49.796109+09:00,2025-11-21T21:05:50.545895+09:00,1
192.168.0.106,192.168.0.101,39510,80,6,10,1763726750.124482,1763726750.879288,0.7548060417175293,9,709,11.923592953125919,939.3141559740307,2025-11-21T21:05:50.124482+09:00,2025-11-21T21:05:50.879288+09:00,1
192.168.0.101,192.168.0.106,80,39510,6,10,1763726750.130405,1763726750.877849,0.7474441528320312,8,4474,10.703140789433393,5985.731486490625,2025-11-21T21:05:50.130405+09:00,2025-11-21T21:05:50.877849+09:00,1
192.168.0.106,192.168.0.101,39516,80,6,10,1763726750.190248,1763726750.897969,0.7077209949493408,9,709,12.71687580872774,1001.8072164875521,2025-11-21T21:05:50.190248+09:00,2025-11-21T21:05:50.897969+09:00,1
192.168.0.101,192.168.0.106,80,39516,6,10,1763726750.201615,1763726750.896684,0.6950688362121582,8,4396,11.509651394524806,6324.55344129138,2025-11-21T21:05:50.201615+09:00,2025-11-21T21:05:50.896684+09:00,1
192.168.0.106,192.168.0.101,39526,80,6,10,1763726750.258551,1763726751.138131,0.879580020904541,8,648,9.095249789522247,736.715232951302,2025-11-21T21:05:50.258551+09:00,2025-11-21T21:05:51.138131+09:00,1
192.168.0.101,192.168.0.106,80,39526,6,10,1763726750.285748,1763726751.150916,0.8651680946350098,6,432,6.935068499643681,499.3249319743451,2025-11-21T21:05:50.285748+09:00,2025-11-21T21:05:51.150916+09:00,1
192.168.0.106,192.168.0.101,39530,80,6,10,1763726750.499817,1763726751.292369,0.7925519943237305,8,648,10.093974978671586,817.6119732723985,2025-11-21T21:05:50.499817+09:00,2025-11-21T21:05:51.292369+09:00,1
