src_ip,dst_ip,src_port,dst_port,proto,time_bucket,start_time,end_time,duration,packet_count,byte_count,pps,bps,label
192.168.0.101,192.168.0.106,80,58704,6,13,1763726778.446023,1763726779.061175,0.61515212059021,8,3988,13.004913308799733,6482.949284436667,1
192.168.0.106,192.168.0.101,58718,80,6,13,1763726778.544331,1763726779.152169,0.6078379154205322,8,648,13.16140338903539,1066.0736745118666,1
192.168.0.101,192.168.0.106,80,58718,6,13,1763726778.549927,1763726779.157198,0.6072709560394287,6,432,9.880268338751959,711.3793203901411,1
192.168.0.106,192.168.0.101,58730,80,6,13,1763726778.56136,1763726779.550856,0.9894962310791016,9,709,9.095537423305789,716.5262259026449,1
192.168.0.101,192.168.0.106,80,58730,6,13,1763726778.58148,1763726779.546612,0.9651319980621338,7,4004,7.25289391923088,4148.655321800064,1
192.168.0.101,192.168.0.106,80,58634,6,13,1763726778.711028,1763726779.572091,0.8610630035400391,6,432,6.968131223072578,501.70544806122564,1
192.168.0.106,192.168.0.101,58742,80,6,13,1763726778.719534,1763726779.552417,0.8328831195831299,8,648,9.605189265936998,778.0203305408968,1
192.168.0.101,192.168.0.106,80,58742,6,13,1763726778.722589,1763726779.572072,0.8494830131530762,6,432,7.063119458656915,508.54460102329784,1
192.168.0.106,192.168.0.101,58584,80,6,13,1763726778.809016,1763726778.809016,1e-06,1,60,1000000.0,60000000.0,1
192.168.0.101,192.168.0.106,80,58584,6,13,1763726778.81888,1763726778.81888,1e-06,1,54,1000000.0,54000000.0,1
192.168.0.106,192.168.0.101,58756,80,6,13,1763726778.835421,1763726779.745555,0.9101338386535645,9,709,9.88865551171511,779.0063064228902,1
192.168.0.101,192.168.0.106,80,58756,6,13,1763726778.843227,1763726779.744137,0.9009101390838623,7,4009,7.769920324260438,4449.944368565728,1
192.168.0.106,192.168.0.101,58762,80,6,13,1763726778.961388,1763726779.857939,0.8965508937835693,10,924,11.153856484151849,1030.6163391356308,1
192.168.0.101,192.168.0.106,80,58762,6,13,1763726778.973331,1763726779.85382,0.8804891109466553,8,3982,9.085859098698931,4522.486366377393,1
192.168.0.106,192.168.0.101,58772,80,6,13,1763726779.128206,1763726779.858045,0.7298390865325928,8,648,10.961320306928698,887.8669448612245,1
192.168.0.101,192.168.0.106,80,58772,6,13,1763726779.136328,1763726779.880667,0.7443389892578125,6,432,8.060843361144707,580.380722002419,1
192.168.0.106,192.168.0.101,58778,80,6,13,1763726779.234874,1763726780.007575,0.7727010250091553,9,709,11.647454460013645,917.5605791277416,1
192.168.0.101,192.168.0.106,80,58778,6,13,1763726779.239193,1763726780.005473,0.766279935836792,8,4075,10.440048898401406,5317.899907623216,1
192.168.0.106,192.168.0.101,58780,80,6,13,1763726779.313474,1763726780.272638,0.9591641426086426,8,648,8.340595362794076,675.5882243863201,1
192.168.0.106,192.168.0.101,58782,80,6,13,1763726779.313474,1763726780.272638,0.9591641426086426,8,648,8.340595362794076,675.5882243863201,1
192.168.0.101,192.168.0.106,80,58780,6,13,1763726779.344529,1763726780.308882,0.964353084564209,6,432,6.22178753408706,447.96870245426834,1
192.168.0.101,192.168.0.106,80,58782,6,13,1763726779.344549,1763726780.308804,0.9642550945281982,6,432,6.222419807837,448.014226164264,1
192.168.0.106,192.168.0.101,58800,80,6,13,1763726779.399282,1763726780.119944,0.7206621170043945,9,709,12.488515474367746,983.8174968140813,1
192.168.0.101,192.168.0.106,80,58800,6,13,1763726779.419252,1763726780.116768,0.6975159645080566,8,4053,11.469271539386531,5810.619693641702,1
192.168.0.106,192.168.0.101,58806,80,6,13,1763726779.636394,1763726780.499652,0.863257884979248,9,709,10.425621539751534,821.3072968537597,1
192.168.0.101,192.168.0.106,80,58806,6,13,1763726779.648437,1763726780.498445,0.8500080108642578,8,4020,9.411676005107159,4729.3671925663475,1
192.168.0.106,192.168.0.101,58812,80,6,13,1763726779.657074,1763726780.505045,0.8479709625244141,8,648,9.434285315836709,764.1771105827735,1
192.168.0.101,192.168.0.106,80,58812,6,13,1763726779.668977,1763726780.549065,0.8800880908966064,7,486,7.9537492580641755,552.2174484884556,1
192.168.0.106,192.168.0.101,58820,80,6,13,1763726779.800633,1763726780.676105,0.8754720687866211,9,709,10.280168061185252,809.8487950422603,1
192.168.0.101,192.168.0.106,80,58820,6,13,1763726779.839972,1763726780.670137,0.830164909362793,7,4000,8.432059607738621,4818.31977585064,1
192.168.0.106,192.168.0.101,58828,80,6,13,1763726780.041318,1763726780.849262,0.8079440593719482,9,709,11.139385079452296,877.5360023701865,1
192.168.0.106,192.168.0.101,58832,80,6,13,1763726780.062196,1763726780.85564,0.7934439182281494,8,648,10.082628168434274,816.6928816431762,1
192.168.0.106,192.168.0.101,58834,80,6,13,1763726780.062196,1763726780.85564,0.7934439182281494,8,648,10.082628168434274,816.6928816431762,1
192.168.0.101,192.168.0.106,80,58828,6,13,1763726780.080017,1763726780.84787,0.7678530216217041,7,4060,9.116327998835002,5287.4702393243015,1
192.168.0.101,192.168.0.106,80,58832,6,13,1763726780.080018,1763726780.862396,0.7823779582977295,6,432,7.668927704781701,552.1627947442825,1
192.168.0.101,192.168.0.106,80,58834,6,13,1763726780.080018,1763726780.862376,0.782357931137085,6,432,7.669124017544699,552.1769292632183,1
192.168.0.106,192.168.0.101,58854,80,6,13,1763726780.200939,1763726781.043475,0.8425359725952148,9,709,10.68203648596489,841.5070965054564,1
192.168.0.101,192.168.0.106,80,58854,6,13,1763726780.24358,1763726781.042447,0.7988669872283936,8,4073,10.014182746185787,5098.470790651839,1
192.168.0.106,192.168.0.101,58862,80,6,13,1763726780.360603,1763726781.218252,0.8576488494873047,8,648,9.327826889504175,755.5539780498382,1
192.168.0.101,192.168.0.106,80,58862,6,13,1763726780.372644,1763726781.235093,0.8624491691589355,6,432,6.956931741091743,500.8990853586054,1
192.168.0.106,192.168.0.101,58868,80,6,13,1763726780.43665,1763726781.216705,0.780055046081543,9,709,11.53764730477647,908.9102154540575,1
192.168.0.101,192.168.0.106,80,58868,6,13,1763726780.501336,1763726781.215024,0.7136878967285156,8,3999,11.209381631202262,5603.289642897231,1
192.168.0.106,192.168.0.101,58874,80,6,13,1763726780.600488,1763726781.23611,0.6356220245361328,9,709,14.159358317654366,1115.4427830241052,1
192.168.0.101,192.168.0.106,80,58874,6,13,1763726780.608228,1763726781.235132,0.6269040107727051,8,4071,12.761124291004958,6493.817123585148,1
192.168.0.106,192.168.0.101,58878,80,6,13,1763726780.773854,1763726782.444194,1.6703400611877441,8,648,4.789443889833646,387.94495507652533,1
192.168.0.106,192.168.0.101,58880,80,6,13,1763726780.773854,1763726782.444699,1.6708450317382812,8,648,4.787996401842914,387.82770854927605,1
192.168.0.101,192.168.0.106,80,58878,6,13,1763726780.788147,1763726782.467097,1.6789500713348389,6,432,3.5736619584105545,257.3036610055599,1
192.168.0.101,192.168.0.106,80,58880,6,13,1763726780.800181,1763726782.467097,1.6669161319732666,6,432,3.5994612355795628,259.1612089617285,1
192.168.0.106,192.168.0.101,58908,80,6,13,1763726780.837208,1763726781.623669,0.7864608764648438,9,709,11.443671604435261,901.5070186160667,1
192.168.0.101,192.168.0.106,80,58908,6,13,1763726780.852059,1763726781.62204,0.7699811458587646,7,3998,9.091131695429837,5192.334931189785,1
192.168.0.106,192.168.0.101,58924,80,6,13,1763726781.001484,1763726781.669316,0.6678321361541748,9,709,13.476440429818238,1061.6440294156812,1
192.168.0.106,192.168.0.101,58936,80,6,13,1763726781.005566,1763726781.856642,0.8510761260986328,8,648,9.399864189202818,761.3889993254282,1
192.168.0.101,192.168.0.106,80,58924,6,13,1763726781.013292,1763726781.667198,0.6539058685302734,8,3995,12.234176790584392,6109.44203479808,1
192.168.0.101,192.168.0.106,80,58936,6,13,1763726781.013426,1763726781.931921,0.9184949398040771,7,486,7.621163380054288,529.126486100912,1
192.168.0.106,192.168.0.101,58948,80,6,13,1763726781.237075,1763726782.074842,0.8377668857574463,9,709,10.74284523893884,846.2974749341819,1
192.168.0.101,192.168.0.106,80,58948,6,13,1763726781.247845,1763726782.073745,0.8259000778198242,8,4052,9.686401799498626,4906.162511446054,1
192.168.0.106,192.168.0.101,58956,80,6,13,1763726781.353634,1763726783.133742,1.7801079750061035,9,722,5.055873085434125,405.59337418704865,1
192.168.0.106,192.168.0.101,58972,80,6,13,1763726781.353634,1763726783.133741,1.780106782913208,9,722,5.055876471225608,405.5936458027655,1
192.168.0.106,192.168.0.101,58984,80,6,13,1763726781.413225,1763726782.266126,0.8529009819030762,9,709,10.552221407833672,831.2805531282304,1
192.168.0.101,192.168.0.106,80,58984,6,13,1763726781.430013,1763726782.264824,0.8348109722137451,8,4046,9.58300773022384,4846.606159560708,1
192.168.0.106,192.168.0.101,59000,80,6,13,1763726781.637617,1763726782.417664,0.7800469398498535,9,709,11.537767203768988,908.9196608302458,1
192.168.0.101,192.168.0.106,80,59000,6,13,1763726781.665496,1763726782.410065,0.7445688247680664,8,4050,10.744473491073178,5439.3897048557965,1
192.168.0.106,192.168.0.101,59014,80,6,13,1763726781.721026,1763726782.419313,0.6982870101928711,8,648,11.456607216265345,927.985184517493,1
192.168.0.101,192.168.0.106,80,59014,6,13,1763726781.745302,1763726782.440927,0.6956250667572021,7,486,10.062892116053156,698.6522240574049,1
192.168.0.106,192.168.0.101,59020,80,6,13,1763726781.802167,1763726782.468246,0.666079044342041,9,709,13.51190984981412,1064.4382315020234,1
192.168.0.101,192.168.0.106,80,59020,6,13,1763726781.848746,1763726782.467096,0.6183500289916992,7,3989,11.32044905280334,6451.038753090361,1
192.168.0.106,192.168.0.101,34488,80,6,13,1763726782.037597,1763726782.805219,0.7676219940185547,9,709,11.724520753873104,923.631690499559,1
192.168.0.101,192.168.0.106,80,34488,6,13,1763726782.073764,1763726782.803804,0.7300398349761963,7,4005,9.588517865231617,5486.002007178947,1
192.168.0.106,192.168.0.101,34502,80,6,13,1763726782.202141,1763726782.92912,0.7269790172576904,9,709,12.379999678601168,975.2688635698031,1
192.168.0.101,192.168.0.106,80,34502,6,13,1763726782.234947,1763726782.926506,0.6915590763092041,8,4051,11.568064499558542,5857.778660963956,1
192.168.0.106,192.168.0.101,34516,80,6,13,1763726782.35508,1763726783.133742,0.7786622047424316,8,648,10.274031475107058,832.1965494836718,1
192.168.0.101,192.168.0.106,80,34516,6,13,1763726782.359833,1763726783.1573,0.7974669933319092,6,432,7.523822365275969,541.7152102998698,1
192.168.0.101,192.168.0.106,80,58972,6,13,1763726782.421992,1763726783.152229,0.7302370071411133,6,432,8.216510449792285,591.5887523850445,1
192.168.0.101,192.168.0.106,80,58956,6,13,1763726782.432164,1763726783.157273,0.7251091003417969,6,432,8.274616877890185,595.7724152080933,1
192.168.0.106,192.168.0.101,34520,80,6,13,1763726782.438751,1763726785.328946,2.89019513130188,9,709,3.11397659712546,245.31215637355012,1
192.168.0.101,192.168.0.106,80,34520,6,13,1763726782.449499,1763726785.32764,2.878141164779663,8,4003,2.779571793731821,1390.8282362885598,1
192.168.0.106,192.168.0.101,34534,80,6,13,1763726782.60168,1763726783.363608,0.7619278430938721,9,709,11.812142162248255,930.5343103371126,1
192.168.0.101,192.168.0.106,80,34534,6,13,1763726782.611662,1763726783.362108,0.750446081161499,7,3937,9.327785400872221,5246.213017604848,1
192.168.0.106,192.168.0.101,34542,80,6,13,1763726782.83825,1763726785.693834,2.855584144592285,10,775,3.501910465127541,271.39806104738443,1
192.168.0.106,192.168.0.101,34554,80,6,13,1763726782.921076,1763726783.750484,0.8294079303741455,8,648,9.645434661314612,781.2802075664836,1
192.168.0.101,192.168.0.106,80,34542,6,13,1763726782.92651,1763726785.689829,2.7633190155029297,9,4181,3.256952943003572,1513.035583855326,1
192.168.0.101,192.168.0.106,80,34554,6,13,1763726782.941385,1763726783.770714,0.8293290138244629,7,486,8.440558431350903,586.015913948077,1
192.168.0.106,192.168.0.101,34566,80,6,13,1763726782.947609,1763726783.750177,0.8025679588317871,8,648,9.968003222611516,807.4082610315328,1
192.168.0.106,192.168.0.101,34564,80,6,13,1763726782.94761,1763726783.750073,0.8024630546569824,8,648,9.969306317061099,807.5138116819489,1
192.168.0.101,192.168.0.106,80,34566,6,13,1763726782.951428,1763726783.770705,0.8192770481109619,7,486,8.54411827615599,593.2059260302588,1
192.168.0.101,192.168.0.106,80,34564,6,13,1763726782.951993,1763726783.770606,0.8186130523681641,7,486,8.55104860562596,593.687088904888,1
192.168.0.106,192.168.0.101,34576,80,6,13,1763726783.002051,1763726783.774006,0.7719547748565674,9,709,11.658714076446046,918.4475866889162,1
192.168.0.101,192.168.0.106,80,34576,6,13,1763726783.007751,1763726783.770578,0.7628269195556641,8,4042,10.487306877764471,5298.711799990499,1
192.168.0.106,192.168.0.101,34584,80,6,13,1763726783.403435,1763726784.054946,0.6515109539031982,9,709,13.814042490124,1088.2395694997685,1
192.168.0.101,192.168.0.106,80,34584,6,13,1763726783.456638,1763726784.051226,0.5945878028869629,8,4041,13.454699139734759,6796.30490295852,1
192.168.0.106,192.168.0.101,34586,80,6,13,1763726783.634965,1763726784.46457,0.8296051025390625,8,648,9.643142231786497,781.0945207747062,1
192.168.0.106,192.168.0.101,34596,80,6,13,1763726783.635987,1763726784.464571,0.8285839557647705,8,648,9.655026439193021,782.0571415746347,1
192.168.0.106,192.168.0.101,34602,80,6,13,1763726783.635987,1763726784.464571,0.8285839557647705,8,648,9.655026439193021,782.0571415746347,1
192.168.0.101,192.168.0.106,80,34586,6,13,1763726783.669406,1763726784.488558,0.8191521167755127,6,432,7.3246468844129105,527.3745756777296,1
192.168.0.101,192.168.0.106,80,34596,6,13,1763726783.669506,1763726784.489102,0.8195958137512207,6,432,7.3206816083387585,527.0890758003907,1
192.168.0.101,192.168.0.106,80,34602,6,13,1763726783.669511,1763726784.488982,0.8194708824157715,6,432,7.321797673045087,527.1694324592463,1
192.168.0.106,192.168.0.101,34608,80,6,13,1763726783.806035,1763726785.789144,1.9831089973449707,10,769,5.042587176694885,387.77495388783666,1
192.168.0.101,192.168.0.106,80,34608,6,13,1763726783.808699,1763726785.787573,1.9788742065429688,8,4044,4.0427026506024095,2043.586189879518,1
192.168.0.106,192.168.0.101,34618,80,6,13,1763726784.203906,1763726784.900467,0.6965608596801758,9,709,12.920622620301014,1017.8579375326021,1
192.168.0.101,192.168.0.106,80,34618,6,13,1763726784.24599,1763726784.898149,0.6521589756011963,8,4000,12.266947629794034,6133.473814897017,1
192.168.0.106,192.168.0.101,34620,80,6,13,1763726784.252636,1763726785.007735,0.7550990581512451,8,648,10.5946364435772,858.1655519297531,1
192.168.0.106,192.168.0.101,34636,80,6,13,1763726784.256329,1763726785.007735,0.7514059543609619,8,648,10.646708285408321,862.383371118074,1
192.168.0.106,192.168.0.101,34650,80,6,13,1763726784.256329,1763726785.007783,0.7514538764953613,8,648,10.646029317608269,862.3283747262698,1
192.168.0.101,192.168.0.106,80,34620,6,13,1763726784.25654,1763726785.015153,0.758612871170044,7,486,9.227367826232072,640.6429662212554,1
192.168.0.101,192.168.0.106,80,34636,6,13,1763726784.26897,1763726785.012428,0.7434580326080322,7,486,9.415460850485635,653.7019961908597,1
192.168.0.101,192.168.0.106,80,34650,6,13,1763726784.304996,1763726785.015263,0.7102670669555664,6,432,8.447526682770095,608.2219211594468,1
192.168.0.106,192.168.0.101,34652,80,6,13,1763726784.603768,1763726785.20765,0.6038818359375,9,709,14.903577926015767,1174.0707499494642,1
192.168.0.101,192.168.0.106,80,34652,6,13,1763726784.669016,1763726785.205413,0.5363972187042236,8,4031,14.914320434631678,7514.953209000037,1
192.168.0.106,192.168.0.101,34668,80,6,13,1763726784.967631,1763726785.694028,0.7263967990875244,8,648,11.013264389448487,892.0744155453275,1
192.168.0.106,192.168.0.101,34690,80,6,13,1763726784.967631,1763726785.693977,0.7263460159301758,8,648,11.01403439207278,892.1367857578953,1
192.168.0.106,192.168.0.101,34666,80,6,13,1763726784.967631,1763726785.694346,0.7267148494720459,8,648,11.00844437926644,891.6839947205816,1
192.168.0.101,192.168.0.106,80,34668,6,13,1763726784.978217,1763726785.71769,0.7394731044769287,6,432,8.113885364693743,584.1997462579496,1
192.168.0.101,192.168.0.106,80,34690,6,13,1763726784.97835,1763726785.717583,0.7392330169677734,6,432,8.11652058590555,584.3894821851997,1
192.168.0.101,192.168.0.106,80,34666,6,13,1763726784.978359,1763726785.717699,0.73934006690979,6,432,8.115345385078507,584.3048677256526,1
192.168.0.106,192.168.0.101,34692,80,6,13,1763726785.007783,1763726785.782628,0.7748451232910156,9,709,11.615224422880942,915.0215684247321,1
192.168.0.101,192.168.0.106,80,34692,6,13,1763726785.015272,1763726785.781351,0.7660791873931885,8,4052,10.44278467768113,5289.2704392454925,1
192.168.0.106,192.168.0.101,34694,80,6,13,1763726785.310818,1763726786.084284,0.7734661102294922,9,709,11.635933211514134,916.6529607737245,1
192.168.0.101,192.168.0.106,80,34694,6,13,1763726785.327668,1763726786.083148,0.7554800510406494,7,3977,9.265631819606256,5264.202535224869,1
192.168.0.106,192.168.0.101,34700,80,6,13,1763726785.405749,1763726786.129046,0.7232968807220459,9,709,12.443023383448807,980.2337309850227,1
192.168.0.101,192.168.0.106,80,34700,6,13,1763726785.434411,1763726786.127025,0.6926138401031494,8,4053,11.5504477918151,5851.745612528326,1
192.168.0.106,192.168.0.101,34714,80,6,13,1763726785.507379,1763726786.299908,0.7925288677215576,8,648,10.09426952862829,817.6358318188915,1
192.168.0.106,192.168.0.101,34730,80,6,13,1763726785.507792,1763726786.298826,0.7910339832305908,8,648,10.113345532043919,819.1809880955574,1
192.168.0.106,192.168.0.101,34748,80,6,13,1763726785.508533,1763726786.297911,0.7893779277801514,8,648,10.134562569411074,820.899568122297,1
192.168.0.101,192.168.0.106,80,34714,6,13,1763726785.513726,1763726786.330625,0.8168990612030029,7,486,8.568990138991566,594.9327439357002,1
192.168.0.101,192.168.0.106,80,34730,6,13,1763726785.513789,1763726786.330582,0.8167929649353027,7,486,8.5701031969031,595.0100219564152,1
192.168.0.101,192.168.0.106,80,34748,6,13,1763726785.513794,1763726786.330553,0.8167591094970703,7,486,8.570458435793068,595.0346856850615,1
192.168.0.106,192.168.0.101,34756,80,6,13,1763726785.712563,1763726787.435126,1.7225630283355713,9,709,5.224772534852476,411.595969690045,1
192.168.0.101,192.168.0.106,80,34756,6,13,1763726785.717704,1763726787.431069,1.713364839553833,8,4000,4.669174839658337,2334.5874198291685,1
192.168.0.106,192.168.0.101,34758,80,6,13,1763726785.806265,1763726786.480284,0.6740188598632812,10,924,14.836380100741412,1370.8815213085065,1
192.168.0.101,192.168.0.106,80,34758,6,13,1763726785.818512,1763726786.479034,0.6605219841003418,8,4012,12.111633212172839,6073.984055904679,1
192.168.0.106,192.168.0.101,34766,80,6,13,1763726786.113108,1763726787.411823,1.2987151145935059,8,663,6.159934469157216,510.50456913140425,1
192.168.0.106,192.168.0.101,34774,80,6,13,1763726786.196226,1763726786.847213,0.6509871482849121,8,648,12.289029086175917,995.4113559802494,1
192.168.0.106,192.168.0.101,34780,80,6,13,1763726786.196226,1763726786.847318,0.6510920524597168,8,648,12.287049073594646,995.2509749611663,1
192.168.0.106,192.168.0.101,34782,80,6,13,1763726786.196226,1763726786.848537,0.6523110866546631,8,648,12.264087126017593,993.391057207425,1
192.168.0.106,192.168.0.101,34786,80,6,13,1763726786.206708,1763726786.907557,0.7008490562438965,9,709,12.841566839276712,1011.6300987830209,1
192.168.0.101,192.168.0.106,80,34774,6,13,1763726786.238708,1763726786.905824,0.6671159267425537,6,432,8.993939073374058,647.5636132829322,1
192.168.0.101,192.168.0.106,80,34780,6,13,1763726786.238869,1763726786.905944,0.6670751571655273,6,432,8.994488755202086,647.6031903745502,1
192.168.0.101,192.168.0.106,80,34782,6,13,1763726786.238878,1763726786.905954,0.6670758724212646,6,432,8.994479111082201,647.6024959979185,1
192.168.0.101,192.168.0.106,80,34786,6,13,1763726786.238882,1763726786.905958,0.6670758724212646,8,4017,11.992638814776267,6021.803764869534,1
192.168.0.106,192.168.0.101,34788,80,6,13,1763726786.606556,1763726787.374578,0.7680220603942871,9,709,11.718413394765745,923.1505663209904,1
192.168.0.101,192.168.0.106,80,34788,6,13,1763726786.637748,1763726787.372762,0.7350139617919922,8,4051,10.88414699020913,5511.459932167148,1
192.168.0.106,192.168.0.101,34790,80,6,13,1763726786.800701,1763726787.419721,0.6190199851989746,8,648,12.923653825859146,1046.8159598945908,1
192.168.0.106,192.168.0.101,34794,80,6,13,1763726786.801745,1763726787.418375,0.6166300773620605,8,648,12.97374275712263,1050.873163326933,1
192.168.0.106,192.168.0.101,34808,80,6,13,1763726786.801745,1763726787.43457,0.6328251361846924,8,648,12.641722875029998,1023.9795528774299,1
192.168.0.101,192.168.0.106,80,34790,6,13,1763726786.816538,1763726787.431083,0.6145448684692383,6,432,9.763322920497767,702.9592502758393,1
192.168.0.101,192.168.0.106,80,34794,6,13,1763726786.8166,1763726787.431079,0.6144788265228271,6,432,9.764372246888327,703.0348017759595,1
192.168.0.101,192.168.0.106,80,34808,6,13,1763726786.816605,1763726787.456844,0.6402390003204346,6,432,9.371500325655024,674.7480234471618,1
192.168.0.106,192.168.0.101,34816,80,6,13,1763726787.007352,1763726787.219315,0.21196293830871582,7,589,33.024641269148525,2778.787672504069,1
192.168.0.101,192.168.0.106,80,34816,6,13,1763726787.016202,1763726787.217722,0.20151996612548828,6,3917,29.77372473486695,19437.279964412308,1
192.168.0.101,192.168.0.106,80,34766,6,13,1763726787.16322,1763726787.410552,0.24733209609985352,6,3883,24.258881457818017,15699.539450117893,1
192.168.0.106,192.168.0.101,34830,80,6,13,1763726787.349973,1763726787.459802,0.10982894897460938,7,588,63.73547289083394,5353.7797228300515,1
192.168.0.106,192.168.0.101,34842,80,6,13,1763726787.350828,1763726787.473108,0.12228012084960938,7,588,57.24560910934331,4808.631165184838,1
192.168.0.106,192.168.0.101,34856,80,6,13,1763726787.350828,1763726787.473108,0.12228012084960938,7,588,57.24560910934331,4808.631165184838,1
192.168.0.101,192.168.0.106,80,34830,6,13,1763726787.372767,1763726787.416983,0.04421591758728027,5,378,113.08144832978351,8548.957493731634,1
192.168.0.101,192.168.0.106,80,34842,6,13,1763726787.372845,1763726787.430859,0.0580141544342041,5,378,86.18586358387203,6515.651286940726,1
192.168.0.101,192.168.0.106,80,34856,6,13,1763726787.37285,1763726787.430882,0.05803203582763672,5,378,86.1593071601124,6513.643621304498,1
192.168.0.106,192.168.0.101,34870,80,6,13,1763726787.407449,1763726787.435267,0.027817964553833008,3,349,107.84397953324134,12545.849619033743,1
192.168.0.106,192.168.0.101,34886,80,6,13,1763726787.415092,1763726787.435533,0.020441055297851562,3,349,146.76345992348604,17073.48250443221,1
192.168.0.101,192.168.0.106,80,34870,6,13,1763726787.431056,1763726787.431056,1e-06,1,62,1000000.0,62000000.0,1
192.168.0.101,192.168.0.106,80,34886,6,13,1763726787.431074,1763726787.431074,1e-06,1,62,1000000.0,62000000.0,1
192.168.0.101,192.168.0.106,80,34870,6,14,1763726787.562366,1763726788.174991,0.6126248836517334,7,3960,11.426241712994763,6463.988169065609,1
192.168.0.106,192.168.0.101,34870,80,6,14,1763726787.595664,1763726788.177235,0.5815708637237549,6,360,10.316885480786379,619.0131288471827,1
192.168.0.106,192.168.0.101,34816,80,6,14,1763726787.61701,1763726787.62376,0.006749868392944336,2,120,296.30207339903217,17778.12440394193,1
192.168.0.101,192.168.0.106,80,34816,6,14,1763726787.623109,1763726787.623137,2.7894973754882812e-05,2,108,71697.50427350428,3871665.230769231,1
192.168.0.106,192.168.0.101,34886,80,6,14,1763726787.684998,1763726788.589711,0.9047129154205322,8,790,8.84258405472349,873.2051754039446,1
192.168.0.106,192.168.0.101,34902,80,6,14,1763726787.807742,1763726788.79149,0.9837479591369629,9,709,9.14868479919964,720.7130580702827,1
192.168.0.101,192.168.0.106,80,34902,6,14,1763726787.835689,1763726788.788708,0.9530189037322998,7,3995,7.3450799061655125,4191.9420321616035,1
192.168.0.106,192.168.0.101,34910,80,6,14,1763726787.921244,1763726788.967608,1.0463640689849854,8,648,7.6455224688289585,619.2873199751457,1
192.168.0.106,192.168.0.101,34918,80,6,14,1763726787.935554,1763726788.967608,1.0320539474487305,8,648,7.751532775758718,627.8741548364562,1
192.168.0.106,192.168.0.101,34920,80,6,14,1763726787.935554,1763726788.967608,1.0320539474487305,8,648,7.751532775758718,627.8741548364562,1
192.168.0.101,192.168.0.106,80,34910,6,14,1763726787.943097,1763726788.994585,1.051487922668457,7,486,6.657232906903448,462.20217039358226,1
192.168.0.101,192.168.0.106,80,34918,6,14,1763726787.943232,1763726788.99448,1.0512478351593018,7,486,6.658753308100034,462.3077296766595,1
192.168.0.101,192.168.0.106,80,34920,6,14,1763726787.943241,1763726788.994595,1.051354169845581,7,486,6.658079837195237,462.26097155384076,1
192.168.0.101,192.168.0.106,80,34886,6,14,1763726788.074418,1763726788.588448,0.5140299797058105,7,3974,13.617882762414437,7731.066585404996,1
192.168.0.106,192.168.0.101,34830,80,6,14,1763726788.179976,1763726788.179976,1e-06,1,60,1000000.0,60000000.0,1
192.168.0.106,192.168.0.101,34856,80,6,14,1763726788.180093,1763726788.180093,1e-06,1,60,1000000.0,60000000.0,1
192.168.0.106,192.168.0.101,34842,80,6,14,1763726788.180093,1763726788.180093,1e-06,1,60,1000000.0,60000000.0,1
192.168.0.106,192.168.0.101,34766,80,6,14,1763726788.186327,1763726788.243421,0.05709409713745117,2,120,35.02989100931223,2101.793460558734,1
192.168.0.106,192.168.0.101,34938,80,6,14,1763726788.189844,1763726788.965879,0.7760350704193115,9,709,11.597414012664492,913.6185038865694,1
192.168.0.106,192.168.0.101,34942,80,6,14,1763726788.2093,1763726789.013797,0.8044970035552979,9,709,11.187114383554539,881.2960108822409,1
192.168.0.101,192.168.0.106,80,34830,6,14,1763726788.211517,1763726788.211517,1e-06,1,54,1000000.0,54000000.0,1
192.168.0.101,192.168.0.106,80,34856,6,14,1763726788.211547,1763726788.211547,1e-06,1,54,1000000.0,54000000.0,1
192.168.0.101,192.168.0.106,80,34842,6,14,1763726788.211592,1763726788.211592,1e-06,1,54,1000000.0,54000000.0,1
192.168.0.101,192.168.0.106,80,34766,6,14,1763726788.241203,1763726788.241347,0.00014400482177734375,2,108,13888.423841059603,749974.8874172185,1
192.168.0.101,192.168.0.106,80,34938,6,14,1763726788.241338,1763726788.962708,0.7213699817657471,8,3982,11.09000956820777,5520.052262575417,1
192.168.0.101,192.168.0.106,80,34942,6,14,1763726788.241351,1763726789.013103,0.771752119064331,8,4031,10.366022719444121,5223.179697759906,1
192.168.0.106,192.168.0.101,34948,80,6,14,1763726788.588483,1763726789.352034,0.7635509967803955,9,709,11.78703195719681,928.5561841836153,1
192.168.0.101,192.168.0.106,80,34948,6,14,1763726788.615919,1763726789.350808,0.7348887920379639,7,3993,9.525250726151208,5433.475164217397,1
192.168.0.106,192.168.0.101,34950,80,6,14,1763726788.648712,1763726789.465787,0.8170750141143799,9,709,11.01490052263441,867.7293856164217,1
192.168.0.101,192.168.0.106,80,34950,6,14,1763726788.676048,1763726789.464792,0.7887439727783203,8,4031,10.142708250207361,5110.657119573234,1
192.168.0.106,192.168.0.101,34964,80,6,14,1763726788.68119,1763726789.785119,1.103929042816162,8,648,7.246842586541357,586.9942495098499,1
192.168.0.106,192.168.0.101,34966,80,6,14,1763726788.68119,1763726789.782369,1.1011788845062256,8,648,7.264941339287706,588.4602484823041,1
192.168.0.106,192.168.0.101,34970,80,6,14,1763726788.681743,1763726789.785119,1.1033761501312256,8,648,7.250473919568184,587.2883874850229,1
192.168.0.101,192.168.0.106,80,34964,6,14,1763726788.687437,1763726789.813951,1.126513957977295,7,486,6.213859979656893,431.41942144475,1
